obj0,obj1,obj2
2431,2891,3477
2341,2777,3580
2880,3988,2299
2228,2535,3875
1940,2350,4736
2952,3373,2484
2032,2420,4280
2983,4400,2025
2837,3591,2532
2374,2745,3617
2899,3365,2551
2567,3296,2829
2970,3343,2466
2570,3033,3130
3015,3870,2298
2468,2697,3453
2577,3077,3040
2497,2868,3268
3035,3833,2394
2045,2318,4217
3046,3553,2404
3171,4819,1827
2296,2083,4993
2220,2466,3993
3052,3588,2285
3048,4249,1921
2734,3277,2836
2484,2845,3396
2715,2940,2898
2669,3039,3100
3031,4351,1969
3046,3711,2402
2811,3080,2882
2829,3261,2832
2103,2350,4181
2292,2564,3839
3001,4388,2034
2492,2613,3445
2553,2808,3272
2911,2703,2880
2699,3069,3011
2956,3179,2751
2571,2778,3254
2946,3273,2827
2215,2433,4161
2706,3031,3006
2548,2864,3384
2396,2595,3774
2581,2944,3221
3171,4907,1816
3060,3875,2117
2700,2996,3125
2096,2283,4308
2470,2566,3674
3203,4498,1723
2592,2817,3247
2477,2528,3669
3113,3966,2072
2479,2590,3573
2600,2929,3202
3184,4717,1764
2305,2065,4433
2134,2282,4651
2238,2436,3975
2726,2739,3189
2423,2372,3763
2611,2929,3182
2405,2402,3781
2270,2408,3965
2455,2344,3753
2400,2462,3955
2687,2939,3151
2402,2426,3950
2327,2024,4460
2925,3338,2647
2965,3088,2643
2389,2551,3864
2573,2712,3349
3148,3728,2269
3294,5330,1405
2153,2282,4371
2797,2916,3167
3231,4179,2056
2486,2437,3561
2167,2159,4614
2806,2825,3059
3158,3762,2268
3282,3731,2207
2193,2247,4482
2800,2649,3175
3253,3905,2024
2965,3271,2636
2301,2133,4159
3143,3473,2446
3248,4294,1919
2331,2332,4032
3266,4332,1867
2713,2696,3288
3137,3297,2562
3273,3986,2014
3153,3507,2445
3173,3450,2376
2411,1995,4270
2684,2670,3437
3335,4210,1991
2224,2229,4222
2703,2551,3436
2710,2513,3431
2204,2247,4462
2989,2991,2751
3070,3576,2294
3326,3816,2171
2825,2802,3009
2215,2280,4417
3356,4864,1518
3346,3951,1834
3221,3086,2578
2719,2422,3323
3312,3480,2261
2252,2167,4223
3167,3427,2459
3162,3172,2636
2629,2580,3536
2344,2394,3986
3224,3572,2350
3296,3372,2338
3335,3520,2127
3324,3627,2255
3205,3954,2080
2808,2759,3154
3241,3341,2552
2887,2924,2963
3291,3117,2515
2424,1988,4634
3330,3450,2243
2683,2574,3460
3223,3942,2089
3257,3387,2449
2411,2255,3956
3363,4518,1665
2902,2794,2988
2474,1926,4935
3277,3289,2570
2398,2274,4145
2872,2788,3118
3350,3757,2101
3370,3282,2324
3395,4391,1758
2989,2963,2848
2875,2759,3151
2886,2759,3131
3465,3846,2056
3007,2961,2733
2704,2478,3550
2906,2448,3057
2897,2539,3165
3056,3070,2710
3007,2933,2830
2263,2161,4432
3074,3058,2719
3121,3081,2709
3372,3216,2419
3222,2948,2610
3483,3816,2038
3406,4271,1819
3186,3000,2732
3204,3045,2726
2596,2299,3672
3094,2867,2859
3436,4483,1485
3177,2932,2801
3503,3799,2054
3488,3886,1922
3222,2876,2833
3425,4052,1778
2548,2337,3884
3350,3433,2259
3383,3569,2101
3568,3505,1889
2574,2267,3954
2585,2267,3934
3240,2918,2592
3558,3822,1954
2483,1908,4375
3512,3049,2510
2658,2419,3568
2444,2219,4154
3518,2926,2393
3404,3415,2308
2453,2128,4046
3334,2644,2801
3440,4289,1752
3499,4317,1629
3468,3290,2303
3526,3213,2225
3326,2845,2844
2700,2292,3658
3322,3039,2577
3339,3002,2552
3372,2691,2774
3426,3277,2340
2829,2284,3434
2532,1874,4311
3333,2737,2848
3516,4884,1460
3579,3341,2170
2600,2209,3928
3387,3051,2526
3427,2772,2682
2627,2271,3833
2305,2122,4204
2516,2235,3990
3033,2634,2937
2754,2420,3522
3568,4195,1753
2536,2180,3964
2323,2092,4186
3536,3935,1896
3589,4849,1280
2645,2259,3842
3658,4037,1540
3597,3311,2152
2554,1833,4338
3572,2987,2314
2654,2113,3915
2708,2269,3821
2686,2085,3905
2717,2178,3713
3436,2681,2574
2479,1976,4101
3725,3353,2109
3617,3945,1813
3721,3871,1684
2371,2090,4424
3035,2568,3032
2382,2090,4404
2939,2384,3352
3181,2278,3006
2622,2168,3955
3821,3350,2032
2558,2139,3991
3359,2629,2941
2787,2235,3662
3365,2543,2998
3795,3849,1885
3721,3176,2304
3375,2610,2938
3801,3843,1878
2948,2293,3244
3671,3292,2188
3728,3094,2290
3431,2426,2751
3864,3827,1813
3578,4418,1573
2602,1831,4576
3619,2845,2553
2651,1797,4512
3422,2517,2859
3746,3064,2272
3816,3095,2209
3889,3687,1878
2470,2067,4209
2841,2139,3649
3634,2901,2516
2860,2256,3595
3906,3627,1860
3884,3171,2186
2435,1988,4614
3632,4379,1607
3897,3194,2113
2464,1991,4551
3036,2371,3238
3043,2415,3148
3701,2842,2456
3962,3488,1813
2763,1989,3842
2885,2228,3446
3658,2925,2493
3900,3451,1976
2672,2102,3954
3687,4736,1431
2809,2194,3689
2878,2244,3604
3977,3725,1787
3982,3307,2068
3796,2788,2351
3172,2369,3114
2710,1717,4253
3911,3423,2020
2710,2071,4039
2904,2204,3447
3929,3393,2002
3560,2546,2726
3811,4403,1335
3849,2916,2296
4002,3282,2091
4049,3763,1601
3949,3154,2146
3949,3007,2263
3867,2886,2278
3592,2614,2703
2714,2023,3906
3971,3446,1974
4080,3316,2039
3047,2282,3329
4095,3258,1989
4043,2904,2087
4020,3252,2073
4133,3436,1738
3859,2622,2495
3067,2216,3445
3078,2216,3425
2965,2078,3604
2883,2012,3739
3810,2919,2325
3687,2424,2686
3140,2270,3397
4196,3270,1882
3785,4745,1402
3777,5268,1082
3911,3882,1683
3832,2654,2655
3973,3919,1520
3041,2171,3538
3179,2034,3396
4010,3537,1787
3201,2262,3361
3909,4290,1486
4122,3672,1640
4126,3154,2065
3300,2201,3207
3089,2127,3516
4302,2934,2031
2598,1899,4302
3870,2753,2416
2609,1899,4282
2719,1900,4045
3143,2188,3437
3464,2390,2949
3972,2616,2672
3986,2597,2627
4146,2878,2344
3170,2125,3504
3892,2712,2443
4355,3062,1976
4204,2861,2123
4034,2518,2684
4080,2558,2656
4229,2800,2256
3473,2299,2841
4059,2603,2556
4064,4248,1478
3987,4229,1488
4098,2760,2383
4099,2556,2465
3999,4822,1137
4255,3422,1874
3999,2659,2460
4212,2402,2380
4126,4285,1315
3116,1969,3598
3322,2112,3278
3311,2201,3187
2829,1640,4454
4294,3393,1774
4357,3227,1918
3045,2038,3719
4102,2534,2634
3373,2255,3159
2785,1948,3869
4147,4114,1465
4395,2731,2110
4195,3473,1575
3062,2065,3611
4387,3190,1853
4371,2788,2348
3429,2182,3141
4189,2413,2679
4373,3032,1958
4203,2493,2488
3084,2024,3638
3473,2271,2938
4145,2543,2581
3697,2347,2808
3572,2260,3023
4485,3263,1761
4386,2822,2218
4163,3903,1582
3596,2096,3128
3376,2173,3199
2941,1832,3784
4542,2689,2182
3706,2256,2700
3614,2133,3113
4275,4038,1435
4195,4163,1439
3648,2195,3030
4205,2337,2636
4597,3071,1838
2882,1912,4043
2741,1859,4072
2893,1912,4023
2613,1831,4556
4286,3802,1533
2897,1743,3987
4158,4545,1172
3461,2158,3243
4560,2659,2164
2928,1917,3896
4305,4001,1370
2662,1797,4492
4212,4204,1291
2701,1808,4361
3471,2055,3231
4530,3027,1969
3363,2111,3366
3563,2121,3219
4695,2955,2023
4348,3839,1370
3792,2183,2952
4538,3391,1706
4570,2627,2299
4753,2938,1802
4474,3465,1641
3240,1908,3553
4467,2862,2085
2932,1923,3892
4725,2728,2069
4449,2892,2103
4447,3759,1569
4607,3228,1828
2838,1823,4246
4556,3361,1688
2932,1906,3941
3685,2180,3076
2849,1823,4226
4477,3722,1504
4746,2873,2058
3251,2021,3526
4692,2432,2346
4650,3191,1815
2878,1826,4163
3466,1810,3478
3881,2152,2889
4906,3304,1597
4632,3221,1833
3704,2012,3090
3288,1967,3536
4756,2488,2311
2884,1828,4099
3834,2056,3042
2981,1632,4667
4908,3057,1799
4599,2635,2267
4516,3655,1564
3484,2006,3288
4750,3437,1633
4359,2360,2452
4687,3603,1489
3962,2214,2851
4936,3267,1532
3047,1565,4713
4912,2355,2275
3847,2090,2972
4780,3400,1568
2888,1834,4095
4914,2652,2197
5047,2651,2134
4353,2236,2652
4210,2158,2770
3532,1929,3388
4300,4480,1260
4377,2330,2434
4749,3640,1326
4380,4099,1227
3244,1878,3739
4843,3470,1453
4387,2298,2569
3281,1874,3690
3734,2001,3377
4311,4911,967
3752,1971,3359
3737,1927,3387
4006,2084,2949
3756,1977,3355
3765,1886,3247
3320,1868,3668
4348,4529,1234
4603,3930,1352
4067,2013,2901
4509,2103,2616
4388,2270,2650
3453,1895,3590
3060,1755,3985
3071,1755,3965
3133,1809,3937
4729,2026,2545
3337,1855,3776
3172,1573,3936
3286,1751,3829
4573,2159,2581
3359,1831,3754
4321,2101,2879
4630,4088,1299
4741,3987,1340
4375,2086,2824
3370,1831,3734
3970,1884,3246
3995,1985,3175
3457,1901,3586
4008,2047,3008
3422,1721,3681
3995,2013,3078
4395,4533,1021
4314,4704,1117
2840,1640,4434
4458,4367,1165
3016,1689,4021
3381,1742,3825
3409,1806,3793
4033,1986,3141
4840,3969,1284
4020,1952,3211
2994,1730,3994
3413,1812,3789
3082,1559,4818
4228,1970,2937
4221,1905,3193
5023,3542,1320
4365,4570,1086
3111,1555,4848
4544,2062,2854
3190,1523,4972
3832,1812,3432
4229,1933,3185
4470,4167,1165
3016,1666,4188
4253,1909,3070
4870,3932,1219
4722,1961,2801
3845,1846,3362
4996,3836,1248
3153,1633,4279
3495,1786,3602
3092,1627,4698
3166,1568,4455
4020,1764,3296
3113,1653,4195
4533,4465,1022
4436,1960,2981
3381,1725,3874
4385,1800,3149
5026,3799,1183
3882,1781,3482
4571,1915,2971
4902,4006,1121
3247,1504,4823
4065,1769,3291
3517,1745,3629
3027,1666,4168
3159,1658,4048
3678,1719,3616
3451,1679,3883
3871,1710,3611
4449,1856,3114
3884,1744,3541
4914,1955,2905
4605,1723,3078
3455,1685,3879
5128,1950,2950
3464,1594,3771
3124,1653,4175
3164,1633,4259
3163,1664,4044
3267,1495,4606
4736,1843,3025
3906,1720,3519
3209,1532,4359
3660,1714,3656
4932,3969,1056
3296,1491,4636
4499,5330,769
3519,1708,3688
3375,1459,4760
3893,1686,3589
4104,1667,3470
3682,1673,3683
4126,1643,3448
3697,1551,3630
4185,1692,3350
4577,1794,3253
4548,4899,816
4721,4884,824
4854,4647,1011
4098,1684,3588
4203,1697,3310
4934,4266,978
3684,1636,3742
3377,1427,5004
3688,1642,3738
3220,1532,4339
3291,1496,4137
5019,4244,844
4797,1717,3182
4331,1641,3447
4354,1668,3380
4993,1654,3091
3302,1496,4117
3364,1550,4089
3647,1508,4030
3688,1593,3837
5179,4165,978
4368,1625,3364
4259,1641,3624
3484,1362,4308
4286,1636,3452
3394,1485,4665
3395,1467,4279
4381,1521,3497
3427,1457,4618
3533,1539,4093
3432,1440,4611
3730,1466,3927
4469,1569,3466
3783,1478,3882
3963,1423,3786
3596,1452,4148
3628,1424,4138
3495,1362,4288
4546,1449,3551
3661,1339,4435
3812,1436,4084
3825,1351,3972
3880,1465,3889
4564,1454,3511
5087,4632,773
3661,1322,4484
3675,1420,4272
5117,4595,708
3702,1287,4567
4647,1393,3653
4045,1393,3943
4058,1308,3831
4729,1382,3565
3758,1347,4319
3718,1256,4631
3862,1324,4304
3845,1328,4465
3894,1296,4294
4020,1308,4231
3856,1328,4445
4049,1350,4038
4803,1260,3617
5270,4961,503
3797,1224,4755
3894,1279,4343
4069,1247,4150
3791,1262,4616
4091,1223,4128
4253,1265,4090
4302,1204,4009
3951,1213,4490
4324,1180,3987
4024,1219,4475
3942,1255,4697
3984,1128,4787
4995,1254,3721
4030,1181,4614
4286,1180,4387
4217,1085,4646
4519,1137,4246
