obj0,obj1,obj2,obj3
-465,-444,-400,-738
-679,-494,-1043,-127
-571,-718,-603,-278
-766,-382,-1011,-163
-537,-698,-343,-453
-517,-331,-551,-818
-471,-539,-476,-684
-559,-776,-676,-137
-497,-393,-546,-812
-492,-717,-347,-594
-678,-549,-881,-61
-516,-570,-477,-576
-456,-507,-479,-834
-789,-301,-827,-312
-545,-694,-421,-318
-460,-569,-344,-623
-738,-396,-853,-224
-500,-713,-425,-459
-716,-503,-629,-186
-721,-399,-945,-269
-451,-587,-495,-686
-551,-780,-598,-272
-534,-733,-685,-284
-510,-700,-751,-397
-752,-300,-756,-344
-508,-709,-503,-324
-750,-338,-780,-365
-514,-795,-680,-278
-432,-601,-409,-693
-440,-631,-339,-617
-670,-553,-803,-196
-500,-298,-614,-822
-415,-568,-472,-697
-493,-298,-617,-931
-654,-44,-756,-728
-748,-277,-725,-372
-668,-591,-827,-217
-408,-516,-400,-738
-732,-398,-780,-379
-702,-36,-987,-542
-728,-251,-776,-430
-378,-567,-401,-729
-637,37,-884,-734
-712,-408,-700,-305
-711,-414,-689,-366
-699,-542,-643,-325
-495,-793,-441,-311
-708,-313,-771,-424
-686,-125,-843,-548
-480,-360,-609,-816
-704,-412,-622,-440
-403,-646,-421,-623
-769,-383,-698,-373
-720,-235,-822,-498
-399,-745,-272,-639
-682,56,-880,-593
-707,-269,-755,-452
-676,-418,-949,-410
-487,-735,-184,-354
-452,-412,-550,-953
-361,-520,-488,-741
-347,-659,-264,-662
-656,-480,-944,-404
-341,-582,-483,-735
-690,-236,-818,-456
-686,-263,-792,-517
-630,-476,-638,-511
-322,-596,-397,-742
-305,-563,-460,-746
-735,-253,-843,-356
-574,-489,-481,-550
-305,-533,-331,-780
-678,-109,-889,-616
-469,-814,-684,-419
-496,-153,-680,-908
-650,-394,-767,-450
-727,-237,-889,-424
-715,-315,-838,-350
-475,-205,-618,-936
-330,-612,-351,-674
-654,-509,-572,-398
-722,-246,-815,-368
-664,-476,-1022,-269
-637,-499,-657,-341
-713,-353,-862,-371
-617,-538,-630,-396
-697,-272,-844,-388
-649,-278,-874,-523
-659,-556,-1038,-121
-698,-252,-772,-388
-771,-102,-992,-356
-326,-711,-202,-690
-639,-426,-705,-424
-649,-400,-756,-511
-730,-400,-775,-359
-330,-626,-327,-666
-478,-746,-528,-323
-285,-595,-326,-774
-546,-469,-471,-552
-683,-234,-751,-530
-640,-570,-952,-128
-690,-252,-971,-430
-618,-492,-619,-444
-475,75,-804,-965
-468,-761,-272,-420
-444,-726,-268,-498
-309,-678,-265,-694
-274,-625,-194,-713
-600,-493,-787,-443
-644,-496,-925,-337
-609,-64,-912,-587
-627,-283,-623,-610
-626,-331,-704,-597
-741,-337,-950,-275
-580,-553,-712,-402
-298,-511,-388,-787
-563,-508,-869,-449
-601,-487,-798,-382
-593,-491,-720,-517
-251,-515,-476,-790
-609,-478,-571,-506
-606,-570,-568,-370
-596,-470,-756,-471
-625,-335,-623,-623
-248,-660,-413,-813
-504,-614,-574,-443
-263,-508,-322,-839
-267,-603,-251,-720
-431,-776,-354,-426
-404,-421,-471,-857
-653,-490,-737,-234
-417,-728,-676,-442
-684,-414,-1027,-275
-542,-374,-542,-671
-268,-562,-389,-778
-346,-502,-467,-883
-412,-790,-268,-433
-648,-503,-824,-289
-732,-347,-861,-164
-407,-741,-350,-504
-634,-106,-751,-722
-512,-425,-543,-662
-254,-687,-189,-707
-500,-519,-645,-562
-525,-698,-896,-188
-766,-161,-980,-423
-612,-415,-838,-517
-633,-552,-732,-228
-612,-604,-670,-256
-509,-505,-585,-478
-585,21,-903,-632
-701,-261,-937,-308
-754,-219,-1053,-282
-632,-353,-843,-523
-632,-524,-869,-230
-616,-505,-819,-240
-607,-345,-618,-604
-544,9,-809,-779
-605,-582,-727,-263
-507,-521,-712,-488
-678,-268,-952,-363
-608,-288,-710,-635
-687,-366,-865,-305
-503,-498,-681,-516
-556,-428,-681,-556
-535,-78,-923,-625
-514,-373,-543,-649
-242,-555,-305,-853
-685,-332,-987,-282
-493,-425,-481,-677
-664,-276,-1019,-314
-492,-473,-562,-664
-488,-641,-376,-463
-472,-712,-426,-437
-621,-206,-842,-683
-547,-635,-664,-358
-514,-380,-869,-641
-475,-440,-625,-668
-519,-443,-763,-562
-466,-635,-645,-510
-482,-458,-845,-568
-601,-268,-837,-677
-528,-649,-578,-365
-506,-712,-810,-195
-488,-535,-626,-495
-614,-168,-746,-716
-511,-616,-641,-369
-463,-456,-606,-601
-479,-585,-559,-582
-461,-92,-934,-663
-590,-298,-705,-616
-589,-284,-818,-610
-375,-789,-197,-465
-540,-156,-818,-802
-698,-232,-896,-321
-491,-477,-481,-690
-463,-534,-727,-568
-611,-346,-998,-320
-588,-350,-705,-629
-456,-454,-539,-675
-455,-488,-644,-670
-542,-280,-993,-506
-455,13,-799,-959
-595,-589,-956,-269
-581,-328,-762,-636
-486,-465,-744,-520
-661,-488,-885,-134
-513,-275,-1000,-403
-470,-536,-794,-494
-587,-261,-989,-365
-573,-680,-579,-257
-494,-442,-864,-635
-531,-427,-782,-629
-582,-282,-751,-684
-652,-492,-1003,-202
-579,-437,-819,-475
-429,-650,-727,-516
-429,-819,-683,-188
-538,-307,-967,-567
-569,-585,-650,-376
-567,-573,-669,-364
-555,-465,-793,-516
-474,-615,-570,-401
-473,-734,-791,-153
-436,-502,-558,-677
-370,-756,-432,-510
-466,-513,-763,-522
-419,-469,-621,-681
-412,-417,-549,-722
-580,-212,-869,-709
-457,-257,-943,-686
-738,-262,-1008,-276
-735,-233,-967,-289
-468,-294,-1004,-544
-496,-374,-711,-648
-551,-586,-818,-375
-216,-706,-190,-739
-411,-423,-538,-783
-571,-303,-792,-641
-570,-360,-700,-610
-531,-633,-923,-195
-473,-487,-476,-671
-477,-388,-625,-655
-583,-446,-874,-455
-551,-365,-787,-635
-536,-25,-881,-834
-495,-378,-630,-674
-175,-590,-314,-823
-399,-501,-487,-709
-370,-562,-652,-613
-544,-343,-844,-642
-516,-312,-716,-654
-382,-468,-550,-713
-462,-612,-614,-538
-427,-679,-355,-510
-528,-234,-767,-728
-551,-524,-850,-382
-391,-662,-402,-556
-612,-293,-956,-529
-438,-455,-707,-674
-526,-523,-951,-455
-445,-473,-927,-574
-508,-296,-762,-722
-616,-266,-982,-468
-658,-171,-884,-610
-527,-282,-848,-715
-454,-228,-902,-699
-351,-754,-193,-543
-490,-474,-799,-500
-558,-197,-742,-729
-386,-613,-484,-627
-487,-348,-700,-750
-496,-312,-743,-655
-632,-527,-876,-195
-536,-679,-508,-289
-459,-583,-573,-551
-476,-613,-575,-421
-338,-854,-284,-504
-294,-416,-459,-906
-470,-608,-692,-403
-603,-569,-881,-160
-366,-661,-503,-629
-365,-421,-637,-725
-377,-564,-719,-539
-384,-416,-550,-700
-349,-628,-566,-633
-426,-471,-688,-607
-373,-663,-570,-555
-452,-537,-962,-493
-252,-755,-342,-694
-478,-331,-717,-686
-433,-551,-876,-500
-306,-773,-197,-684
-421,-823,-605,-323
-381,-458,-493,-747
-374,-657,-581,-494
-562,-683,-814,-182
-334,-513,-500,-658
-389,-592,-520,-581
-345,-483,-632,-719
-314,-513,-527,-659
-144,-682,-177,-756
-596,-505,-846,-241
-401,-470,-789,-680
-414,-549,-637,-533
-599,-546,-850,-188
-389,-486,-770,-613
-333,-499,-613,-652
-459,-327,-825,-661
-408,-472,-856,-606
-653,-251,-900,-462
-314,-769,-275,-549
-704,-318,-1073,-275
-569,-187,-750,-857
-239,-573,-549,-649
-555,-681,-747,-256
-458,-393,-712,-680
-552,-299,-900,-616
-449,-757,-688,-194
-524,-225,-712,-748
-342,-426,-496,-752
-380,-515,-401,-716
-326,-497,-546,-726
-413,-740,-735,-240
-458,-614,-743,-420
-451,-371,-769,-687
-352,-607,-602,-587
-310,-674,-346,-668
-259,-511,-554,-655
-571,-504,-947,-314
-356,-508,-751,-571
-342,-755,-433,-488
-539,-423,-860,-494
-328,-701,-532,-446
-379,-740,-351,-482
-449,-480,-826,-526
-325,-672,-491,-459
-318,-670,-424,-533
-458,-552,-775,-427
-520,-218,-813,-796
-434,-310,-773,-760
-510,-613,-959,-179
-502,-438,-942,-500
-293,-641,-409,-672
-380,-762,-716,-198
-487,-240,-794,-754
-441,-567,-830,-432
-443,-375,-691,-822
-256,-656,-491,-678
-568,-228,-850,-642
-450,-255,-876,-760
-373,-832,-526,-227
-260,-751,-420,-559
-196,-768,-185,-733
-435,-379,-613,-957
-289,-740,-260,-688
-421,-408,-794,-686
-309,-434,-480,-764
-271,-453,-481,-796
-477,-635,-940,-137
-451,-712,-907,-226
-394,-390,-601,-787
-416,-97,-667,-966
-746,-223,-975,-417
-518,-546,-831,-340
-312,-443,-645,-684
-377,-502,-751,-546
-453,-489,-881,-506
-480,-708,-504,-302
-357,-405,-683,-793
-439,-628,-657,-427
-502,-617,-881,-314
-400,-326,-542,-976
-432,-726,-821,-233
-566,-584,-963,-166
-421,-567,-857,-433
-378,-558,-730,-478
-405,-415,-720,-639
-208,-665,-412,-582
-344,-524,-732,-504
-290,-669,-425,-511
-444,-643,-924,-149
-270,-510,-389,-765
-437,-646,-805,-381
-446,-232,-824,-834
-620,-101,-973,-445
-421,-629,-825,-426
-425,-574,-756,-385
-528,-214,-891,-661
-547,-598,-877,-173
-451,-714,-359,-432
-657,-274,-952,-388
-492,-598,-974,-204
-427,-246,-738,-841
-360,-481,-777,-510
-500,-547,-999,-339
-478,-532,-872,-359
-466,-170,-829,-840
-298,-690,-327,-601
-661,-247,-978,-327
-258,-782,-118,-588
-397,-281,-693,-805
-301,-418,-526,-832
-394,-268,-719,-799
-541,-505,-943,-272
-231,-577,-471,-784
-346,-656,-582,-472
-550,-448,-979,-346
-443,-53,-806,-879
-344,-658,-577,-452
-494,-242,-861,-680
-423,-119,-610,-959
-423,59,-823,-863
-436,-627,-970,-217
-534,-503,-876,-346
-495,-236,-872,-619
-459,-558,-987,-169
-591,-442,-952,-320
-520,-80,-778,-834
-401,-270,-786,-725
-455,-613,-1056,-210
-483,-217,-742,-828
-375,-792,-204,-430
-297,-736,-338,-553
-447,-26,-832,-818
-438,-271,-857,-693
-350,-403,-616,-867
-407,-575,-924,-384
-200,-669,-334,-717
-517,-456,-963,-358
-660,-488,-1081,-67
-497,-318,-955,-397
-615,-491,-932,-234
-469,-639,-862,-272
-550,-296,-947,-438
-445,-335,-892,-612
-195,-528,-319,-829
-320,-404,-612,-825
-483,-146,-652,-920
-469,-711,-739,-227
-459,-168,-762,-914
-400,-645,-734,-413
-408,-322,-620,-841
-411,-548,-950,-323
-425,-724,-754,-307
-268,-747,-498,-424
-365,-836,-448,-362
-530,-358,-942,-432
-286,-768,-276,-527
-479,-194,-711,-856
-522,-376,-947,-506
-342,-407,-538,-1002
-473,-612,-888,-211
-586,-522,-968,-172
-212,-760,-341,-463
-438,-661,-848,-240
-188,-506,-376,-836
-504,-520,-1025,-278
-399,-626,-899,-249
-439,-230,-757,-908
-404,-546,-883,-397
-578,-506,-1014,-240
-406,-190,-770,-873
-409,-645,-806,-359
-545,-528,-995,-198
-428,-299,-1003,-313
-512,-536,-979,-210
-402,-821,-366,-356
-204,-764,-263,-598
-497,-518,-958,-352
-354,-846,-440,-234
-590,-337,-1083,-82
-476,-215,-675,-902
-508,-543,-1077,-204
-346,-850,-362,-369
-586,-502,-1092,-105
-615,-369,-1050,-246
-415,-571,-1002,-249
-420,-244,-671,-915
-440,-182,-676,-921
-512,-516,-1103,-143
-533,-434,-1036,-149
-569,-439,-1026,-143
-406,-36,-668,-930
-396,-159,-662,-960
-549,-501,-1021,-137
-386,-98,-663,-924
-309,-849,-291,-401
