obj0,obj1,obj2,obj3
2024,3107,4513,2910
1940,4223,3266,2802
1911,3480,3839,2897
2172,4291,2745,2933
2102,3511,3101,2937
2148,4201,2764,3103
2069,3827,3151,3168
2354,2769,3356,3834
2005,3909,3416,3010
2461,2262,4048,3213
2071,3903,3749,2478
2452,2248,4327,3402
2048,3197,3837,2933
2071,3664,3295,2859
1996,3310,3569,3332
2182,2634,4397,2920
1975,3553,3490,3308
2489,2546,3665,3770
2550,3110,2608,3300
2471,2853,2849,3674
2030,3575,3395,3069
2062,3325,3716,2767
2373,2746,3442,3484
2055,3153,3650,3027
2099,3661,3073,3190
2049,4043,3270,2975
2268,3594,2910,3205
2185,2660,4276,3227
2158,3736,4070,2561
2412,3075,2901,3447
2679,3991,1960,3411
2451,2725,3455,3212
2271,2819,4003,2889
2081,3217,4010,2699
2454,2626,3233,3648
2092,3529,3264,3044
2532,3709,2265,4245
2297,3470,3020,3396
2202,4667,3302,2247
2509,2301,3631,3487
2306,3464,3006,3281
2136,3589,3899,2686
2248,2851,3572,3294
2615,3467,2435,3175
2148,3719,2896,3344
2032,4253,3195,2713
2071,3235,4173,2806
2058,3408,3527,2970
2661,3381,2354,4547
2165,3571,3920,2672
2179,3483,3271,3010
2161,3857,3080,3079
2678,3368,2368,3768
2231,3658,4083,2387
2647,3524,2318,3039
2298,3674,2889,3251
2518,2465,3502,3776
2042,4244,3392,2666
2462,2230,4164,3295
2266,3207,3247,2879
2521,3108,2832,2975
2045,4391,3379,2448
2264,4321,2674,2844
2310,3427,3699,2622
2633,3097,2737,3990
2277,3198,3194,3364
2074,3173,3589,3459
2184,3824,3013,3034
2538,2178,4056,3428
2646,2901,2726,3396
2539,2505,3179,3764
2347,3430,2849,3140
2678,3305,2466,4166
2052,4226,3229,2559
2297,3472,3851,2685
2216,4408,3455,2282
2116,3734,3122,2731
2157,3165,3902,2832
2540,3128,2771,3407
2520,2485,3240,3332
2162,3694,3026,3210
2163,3933,3678,2389
2697,3661,2207,3982
2307,4199,2732,3014
2549,2487,3016,3657
2197,3351,3287,3002
2288,4053,3024,2832
2546,2656,3162,3559
2191,3691,3002,3101
2298,4035,2861,2725
2746,3293,2598,3640
2394,3439,4296,2603
2161,3071,3434,3567
2205,2697,4294,2899
2753,3218,2492,4176
2175,3294,3455,3361
2294,4697,3231,2158
2619,3818,2291,2812
2187,3369,3450,3109
2266,2988,4307,2893
2203,4031,2817,2928
2310,3163,3754,2686
2399,3636,3904,2431
2289,3051,4204,2872
2225,3405,3189,2982
2714,2806,2754,3242
2462,3424,3793,2422
2308,4438,3384,2193
2698,1933,4390,3337
2834,2560,2713,3580
2317,2920,4236,2741
2229,4250,3061,2749
2239,3871,3114,2539
2172,3426,3525,3122
2891,3253,2199,4029
2838,3065,2603,3801
2355,3392,2948,3477
2921,3873,2193,3024
2815,3160,2456,3412
2698,3555,2277,3762
2415,3274,3743,2683
2954,3194,2077,4378
2470,2918,4088,2595
2323,3688,4012,2298
2302,3670,3608,2636
2742,2530,2784,3669
2595,2288,3553,3217
2056,3985,3545,2701
2264,3362,3217,3126
2255,2851,3833,3102
2902,2953,2694,3250
2230,3341,3556,2866
2313,3309,3112,3066
2826,4333,1810,2906
2862,3334,2362,4023
2903,2711,2667,4472
2557,2198,3995,3860
2304,3796,3718,2366
2939,2991,2520,3907
2312,3415,3042,3286
2215,2908,3984,2936
2308,4624,2674,2684
2407,4042,3922,2271
2153,3530,3155,2921
2440,3399,2815,3723
2321,4280,2990,2660
2713,2183,3162,3599
2346,3228,3077,3188
2467,3387,2822,3031
2310,2647,3962,3357
2567,2180,3832,3753
2190,3447,3666,2794
2211,3574,3308,2796
2308,4142,2806,2925
2342,3856,2993,2806
2315,4012,3993,2360
2332,3329,3051,3498
2342,4338,2861,2565
2424,4090,2375,3315
2322,2973,3532,2910
2920,2698,2681,3693
2530,4400,3457,2200
2955,3817,1669,4021
2783,3286,2566,3483
2731,1876,3978,3695
2544,4141,3610,2235
2501,3294,2800,3194
2492,3935,2555,2944
2376,3308,3056,3234
2190,3998,3305,2650
2474,3123,3845,2564
2907,3190,2385,3323
3003,2826,2468,4036
2502,3917,2392,2837
2994,2983,2623,3161
2338,2755,3683,2821
2802,2785,2750,4366
2336,3246,3240,3295
2361,3047,3433,2944
2334,3711,3300,2604
2652,3613,3421,2089
3004,3449,2060,3679
2392,3623,2733,2943
2751,3935,2138,3909
2475,3115,3696,2423
2317,3226,3301,2863
2331,3028,3723,2871
2300,3445,3862,2729
2322,3371,3485,2777
2918,3170,2434,3913
2344,3982,3103,2536
2328,4115,2840,2771
2358,4205,3124,2330
2491,3312,2963,3301
2370,3012,3115,3184
2455,3406,3036,3144
3059,3112,2275,4093
2327,3390,3370,2712
2428,4017,2820,2786
2876,3914,2260,2552
2328,2773,3846,2928
2899,3743,2206,3200
2445,4016,2739,2746
2506,3007,3034,3333
2323,3039,3514,3075
3188,2784,2364,4395
2416,4602,3044,2484
2571,4432,2225,2810
2341,3010,3560,2764
2478,3370,3573,2366
2510,2924,3223,3130
2328,2768,4043,3202
2498,2510,4017,2730
2494,3772,2699,2635
3078,3708,2029,3122
2618,4227,2472,2777
2443,3642,2787,2927
2403,4464,2860,2749
2344,3435,3213,2747
2338,2750,3880,3095
2448,4476,2934,2413
2516,2737,3436,3342
2403,2681,4069,3212
2453,3806,2856,2776
2461,3108,3415,3024
2465,3679,3670,2365
2325,3228,3409,2853
2491,2554,4059,3144
2448,3085,3106,3252
2851,2417,3141,4024
2439,3822,3289,2601
2826,4099,1859,3575
2408,2878,3677,3040
2627,2925,2903,3618
2838,3791,2278,3349
2449,3546,3202,2744
3095,2598,2473,4197
2755,2043,3887,3126
2437,4178,3047,2630
2462,3731,3007,2667
2652,4358,2465,2525
2455,3683,3552,2678
2395,4001,3157,2520
2495,3597,3189,2392
3070,2263,2939,3622
2506,3230,3167,3078
2459,3757,2892,2781
3114,3617,1987,3959
2496,3669,3150,2876
2921,3321,2273,3336
2570,4586,2842,2370
3196,2524,2390,4303
2468,3749,3520,2576
2930,3587,2256,3929
2520,3088,3292,2979
2559,3391,4238,2340
2453,4045,3310,2395
2487,3463,2919,3008
2506,3552,3139,2748
2599,3883,2688,2632
2483,3260,3389,2625
2526,2720,3588,2985
2621,4013,2675,2456
2757,3724,3410,2086
2767,2156,3831,3130
2513,3668,3069,2836
2931,4210,1848,3572
3224,3064,2217,3830
2488,2528,4180,2837
2820,3820,3240,1769
2492,3811,2986,2713
2514,3309,3230,2734
2478,4556,2913,2459
2545,2616,3958,3186
2525,2826,3518,3205
2582,2864,3927,2703
2831,1991,3779,3259
2575,3029,4077,2592
3205,2771,2378,3616
2543,2755,3384,3123
2635,2870,4030,2332
2375,3846,3262,2670
2540,4506,2863,2324
2473,3278,3552,2732
2876,3680,2309,3221
2612,3483,3117,2783
3176,3774,1778,3120
2961,2285,3145,3454
3197,3147,1982,3946
2615,3262,3083,2950
2428,3789,3123,2720
3320,3038,2342,3047
2564,2705,3692,3075
2547,3720,3050,2859
2850,2011,3718,3691
2492,4297,3066,2494
3148,3331,2174,3840
2540,3004,3202,3176
2666,3613,2538,2779
2488,3742,3567,2344
2545,2963,3465,3108
2665,2990,2946,3136
3113,2523,2823,2953
2583,3092,2977,3281
2574,2458,3909,2863
2674,3598,2755,2886
3144,2230,2864,3855
2568,2633,4011,2949
3365,2960,2337,3866
2699,2928,3089,3345
3071,2886,2531,3265
2619,2932,3274,2892
2554,2745,3355,3211
2602,4032,2971,2443
2729,2718,4365,2538
2598,3067,3305,2707
2687,3470,2621,2902
3220,3699,1888,3935
3366,2992,2206,4175
2584,4327,2995,2405
2527,3409,3222,2871
2651,3735,2873,2882
2860,1993,3555,3584
2631,3122,3192,2770
3168,3228,2145,3940
2628,2867,3315,2827
2673,3478,3390,2274
2586,3086,3519,2820
2580,3226,3685,2420
2603,2460,3685,3188
2588,3699,3079,2787
2711,2962,3203,2803
2491,3246,3333,2755
2688,3260,3090,2927
2648,2778,3127,3489
2585,2306,3716,3324
2569,2963,4031,2629
2668,2918,3225,2960
2709,2575,3852,3129
2633,3701,3462,2313
3248,3333,1976,4052
2593,2478,3848,3295
2791,2769,3121,3347
2730,3434,2827,2776
3255,2352,2828,3262
2631,3276,2759,3255
3354,3534,1738,3732
2577,2713,3786,2806
2744,4388,2394,2436
3104,2664,2675,3948
2873,4128,2057,2873
2768,2587,3223,3187
3102,4159,1519,3516
3481,2597,2087,4226
3457,2990,2266,3777
2574,2453,4106,3137
2728,2401,3838,3017
2565,3328,3284,2718
2651,2309,4393,3053
3188,3232,2246,3563
2736,2611,3832,2993
3332,2496,2810,3490
2746,3147,2918,2851
2861,2616,3147,3227
2759,2591,3645,3179
2697,3391,2958,2962
3082,3825,1934,3428
2661,3381,2753,3157
2579,2765,3589,2928
2590,3437,3375,2457
2716,3693,2674,2741
2871,3193,2510,3028
2779,2458,3610,3165
2505,3271,3571,2594
2583,3481,3562,2363
2614,2639,3491,3307
3455,2497,2760,4136
3462,3029,2201,3860
2972,2156,3532,3432
2638,2896,3909,2639
2750,3498,2774,2488
2801,2605,3781,3040
2600,3539,3331,2628
2683,3460,3227,2167
2668,2817,3512,3063
2684,2252,3981,3411
3011,2172,3475,3933
2719,2418,3510,3252
3579,2403,2682,4094
3150,3477,2264,3518
2711,3364,3733,2300
2883,2651,2978,3471
3289,2735,2570,3659
2788,3106,3185,3031
2740,2793,3259,3021
2833,2867,3016,3129
2572,3498,2811,3028
2665,2924,3316,2590
2584,4809,2863,2164
2913,3092,2929,2991
3173,3540,2161,3497
2669,4246,2526,2761
2679,4649,3049,2229
2818,2691,3722,2976
2758,2605,3386,3294
3115,2147,3526,3290
2769,3210,2815,2830
3116,2122,3143,4391
2920,2825,2901,2686
2746,2841,3853,2729
2623,3897,2940,2628
2760,2764,3502,2655
2710,3833,2990,2522
2828,2673,3559,2869
2821,3804,2663,2738
2798,2651,4243,2548
2791,3340,2802,2654
2714,2772,3460,2957
2700,3851,3153,2629
3338,2708,2589,3618
3425,3509,1949,3523
2766,3274,3124,2387
2832,2614,3371,2902
3554,3227,1759,3969
2734,2213,4243,2772
2778,3300,3413,2232
2716,2430,3457,3579
2745,2061,4050,3233
2719,3224,3940,2305
3410,2558,2458,3865
3149,3954,1766,3483
2887,2697,2994,3459
2597,3301,3500,2505
2740,2820,3698,2790
3018,2715,2973,3149
3608,2322,2519,4100
2931,2739,3141,3446
3058,2699,2855,3193
2770,4239,2790,2123
2752,3395,3225,2729
2851,2510,3741,3103
3125,1981,3291,3396
2808,2460,3386,3490
3278,3401,2050,3359
3567,2945,2214,3651
2822,2560,3892,2718
2704,4202,3009,2266
2703,3178,3294,2704
2715,3927,2869,2539
2692,3305,3315,2603
2962,2908,2737,3097
3596,2864,2051,3657
2885,2400,3185,3223
2920,2519,3836,2564
2716,3853,2861,2521
2745,2729,3626,2905
3195,3670,2148,3321
2831,2594,3831,2906
2795,3457,2707,2960
2939,2845,2840,3118
3275,3543,2058,3721
2708,3109,3856,2357
2803,2848,3851,2376
3214,2877,2525,3123
2863,2772,3307,3074
2873,2210,3267,3345
3362,3365,2242,3402
2922,2449,3604,3023
2740,2981,4019,2329
2779,2784,3441,3087
3206,3454,2125,3588
3319,2988,2514,3120
3312,3536,2026,3564
2860,4698,2474,2376
2888,3372,2728,2995
3403,3166,2129,3390
2707,4143,2960,2440
3324,3155,2247,3353
3315,3570,1995,3435
2823,3807,2444,3026
2985,3407,2453,3296
2748,4023,3141,2347
3115,4599,2059,2472
2772,2463,3511,3195
2963,2603,4185,2285
2874,2527,3794,2866
2734,4282,2988,2312
2922,2722,3352,2927
2914,3715,2521,2634
3409,1935,2866,4222
2806,2802,3389,2868
2911,2825,3132,3234
