obj0,obj1,obj2,obj3
2510,2858,3501,3388
3071,2519,2643,4051
2563,2864,3402,3547
2584,2404,3581,2995
2451,2983,3360,3214
3023,2812,2303,3875
2172,3468,3626,2651
3052,2578,2533,4101
2466,3419,3062,2942
2574,3935,2616,2769
3077,2402,2559,3846
2374,4032,2840,2515
2774,1793,3592,4092
2538,2861,3543,3328
2794,2804,2860,3361
2645,2367,3631,3234
2635,2695,3434,3410
2520,2530,3698,3212
2721,3205,2440,3359
2477,3094,3175,3096
2223,3119,3935,2731
2329,3757,3126,2458
2943,3789,1898,3528
3051,2740,2325,3925
2639,2797,3407,3233
2346,4026,3079,2084
2558,2529,3710,3195
3077,2554,2356,4004
2640,2771,3081,2757
2663,2624,3208,3233
3078,3205,2129,4113
3081,2880,2112,3966
2492,3197,2997,2845
2956,2115,2731,4681
2449,2892,3732,2658
3087,2521,2370,3428
2656,2609,3461,3518
3077,2849,2173,3604
2342,3582,3326,2759
3140,2345,2381,3938
2600,2747,3550,3195
2439,3416,3217,2841
2858,2921,2665,3850
2810,1861,3405,3644
3105,2482,2378,4054
3079,2840,2248,4058
3130,2673,2184,4114
2835,1757,3394,4104
2665,3512,2415,3105
2369,3585,3171,2860
2510,2855,3782,2897
3121,3079,2057,3817
3130,3806,1869,3759
2384,3704,3037,2339
3142,3475,1831,2900
2666,2712,3061,3534
2426,3591,3017,2540
3115,2449,2392,3478
2650,3208,2789,3026
3168,2273,2403,3988
2385,3018,3849,2875
3132,3803,1634,3076
2249,4192,3188,2002
2477,3331,3210,2370
2688,3163,2822,3034
3280,2491,2255,3407
2863,1685,3416,4154
2703,3467,2448,3113
2481,3538,2928,2421
3149,3007,2079,3867
3161,3097,1964,3949
2701,3353,2601,2928
2611,2791,3646,2802
2995,2145,2843,3955
2764,3070,2776,3027
2677,2756,3157,3141
3308,2102,2544,3422
2946,2524,2822,3603
3032,3184,2301,3683
3060,3135,2257,3616
2532,3278,3121,2251
2797,1954,3804,3219
3335,2884,2081,3645
3279,3040,1831,3487
3360,2708,2107,3390
2956,2491,2836,3027
3236,2808,2183,3358
2837,2887,2844,3066
2876,1826,2916,3983
2974,2452,2844,3653
3025,2113,2729,3913
2662,2442,3955,2882
3034,2068,2855,3511
2760,3142,2546,2734
3316,3025,2035,3341
2555,3221,3433,2733
3362,2748,1971,3298
2734,3267,2675,2934
3163,3214,1835,4084
3153,3542,1638,4260
2865,3018,2809,3446
3048,1969,2854,4465
3251,2080,2809,4207
2984,2419,2858,3077
2847,2854,2858,2490
3389,2128,2233,3944
2777,2895,2976,3328
2598,3179,3545,2588
2825,3118,2685,3046
3001,3773,2100,2675
2787,2279,3888,2904
2846,3093,2690,3294
2929,2180,3332,3616
3370,2457,2374,3880
2733,2691,3394,2925
3372,2414,2317,3956
3444,2521,2059,4182
2787,2567,3173,3152
3081,3338,2038,3131
3304,1904,2820,4717
2931,2220,3196,3524
2611,3516,2924,2817
2929,1650,2927,4493
2783,3687,2324,3046
3336,2030,2566,3472
3251,3112,1809,3437
2802,2670,2995,2901
3060,2695,2451,3523
2870,2256,3394,3512
2690,2733,3282,3070
3306,2036,2818,4745
3337,2243,2496,4210
2876,2174,3431,3457
3008,2171,2829,3506
2820,2543,3354,3079
2815,3535,2372,2972
2901,1722,2905,4443
2581,3244,3455,2057
2952,1811,3139,3620
2890,2306,3380,3365
2635,3209,3293,2571
2744,2699,3671,2773
2667,3236,2885,2945
2677,3526,2800,2928
3080,3970,2072,2645
3241,3440,1612,3613
2877,2171,3656,3202
2815,3446,2488,3222
3072,3516,1949,3738
2597,3254,3260,2563
2684,3505,2838,2571
2822,2583,3218,2987
2731,2651,3530,3017
3042,1642,3821,3840
3345,1974,2796,3899
2870,2665,3277,2497
2433,3670,3371,2145
2924,3172,2350,3509
3442,2965,1823,3281
2906,2598,3585,2917
2759,3815,2411,2844
2694,3177,3035,2395
2694,3088,3151,2645
3131,1562,3369,4124
2907,3389,2495,2756
3361,1926,2555,3932
3469,2345,2085,3927
3243,3431,1687,4067
2947,3676,2297,3225
2958,2431,3147,3348
2868,3452,2389,3381
2655,3344,2914,2740
2706,3081,3388,2079
2886,1846,3628,3281
3286,1951,2891,4022
2558,3510,3023,2658
3089,2461,2681,3749
3117,3499,2008,2997
2883,2976,2838,2942
2912,3414,2375,3256
3082,3188,2146,3562
2625,3630,2697,2397
2745,2828,3344,2475
2946,2819,2639,3203
3051,3541,2130,3319
2908,2620,3310,2505
2959,2428,3372,3093
2932,2664,3035,3027
3471,2385,1949,3835
2879,2211,3520,3110
2936,2566,3701,2834
2897,3110,2749,3177
2917,1805,3888,3818
3079,3469,2152,3369
2940,3283,2421,3244
2968,2103,3344,3172
3007,2204,2965,3858
2929,3105,2723,3215
2732,3043,3184,2653
2905,3335,2537,3029
2648,3399,3072,2465
2939,2777,2920,3039
3032,2564,3191,2641
3083,3329,2113,3585
3060,2404,3081,2714
3398,3359,1758,3459
2708,3350,2815,2899
2969,2478,3241,3031
2639,3230,3124,2514
2977,3946,2299,2675
2783,2783,3377,2483
3526,2778,1775,4073
3114,2285,2707,3494
2686,3311,2900,2855
2916,4029,2281,2982
2922,1791,3737,3241
3417,2056,2255,3994
2959,2148,3218,3574
2950,2955,2618,3068
3224,2801,2305,4026
3015,2143,3313,3387
2966,2063,3480,3264
3234,2768,2319,3450
3048,2320,3196,3155
3417,3141,1797,3536
2978,1769,3690,3830
3264,2736,2205,3408
3103,3029,2155,3858
3273,2691,2331,3006
3373,1902,2818,3949
3375,1843,2715,4084
2745,3233,2963,2547
3115,3164,2327,3489
2949,2178,3802,3048
3032,2028,2991,3603
3119,2938,2257,3005
2971,2601,3141,2402
3509,3147,1717,3478
2759,3090,3008,2729
2824,2341,3869,3026
3006,1697,3712,3880
3226,3136,1986,3534
3182,3286,2071,3550
3080,2238,3119,2939
3290,3908,1443,4241
2973,2692,2769,2958
3426,2011,2381,3592
3499,2313,1971,3885
3283,2357,2677,3664
3191,2434,2615,3115
2932,3671,2585,2618
2968,2765,2581,3309
3071,2078,3550,3171
3108,2166,3141,2989
3176,3472,1883,4055
3291,2388,2628,3434
3216,2424,2595,3276
2690,3606,2836,2709
3508,2268,2097,3483
3551,2602,1801,3818
3184,2151,3364,2626
3226,2414,2706,3595
2949,3940,2538,2244
2683,3347,2956,2680
3068,2850,2511,3364
3104,2182,3107,3478
3605,1762,2611,4096
3022,1925,3391,3587
3389,1854,2577,3982
3159,1490,3391,4174
3242,2137,3033,3083
3044,1734,3201,4169
3070,2807,2454,3440
2823,3027,3057,2490
3074,2018,3454,3561
3442,1952,2244,4454
3098,2529,2702,2980
3132,1918,3112,3418
3127,3171,2205,2821
3256,2217,2807,3688
3270,2065,3055,3133
2397,3766,3272,1914
2837,3182,2661,2666
3263,3019,2134,3182
3228,2381,2914,2838
3072,1662,3223,4219
3084,1690,3651,3385
3366,2676,2201,3591
3522,2169,2096,4437
3104,2634,2631,2926
3014,1714,3799,3790
3045,2875,2752,3086
3150,1655,3162,3724
3404,2276,2420,3465
3452,2631,2169,3939
3140,2912,2303,3506
2916,3379,2633,2636
3309,1988,3297,2648
3546,3277,1678,3651
2796,2973,3156,2377
3011,3445,2297,2499
3275,1930,3408,3144
3126,2149,3056,3471
3181,2762,2418,3291
2813,3355,2860,2666
3608,3112,1498,4191
2963,3017,2853,2643
3294,1817,3026,3562
3173,2590,2695,3085
2530,3504,3262,2227
3470,1880,2266,4504
2679,3525,3070,2273
3224,1615,3005,4019
2907,2727,3258,2619
3303,2364,2891,3451
3618,2784,1695,4015
3351,2371,2898,3174
2815,3443,2769,2731
3231,1937,3600,3407
3497,2345,2070,4692
2819,2925,3084,2667
3199,2465,2566,2885
3193,2806,2609,2507
3360,2046,2870,3253
3233,1977,3464,3315
3299,1942,2975,3654
2986,3469,2474,2596
3070,2519,3224,2649
3687,2466,1947,4418
3845,2495,1824,4028
2722,3091,3193,2585
3196,1687,2983,3969
3315,2384,2596,3403
3069,2038,3686,3263
2945,2726,3270,2602
2771,3149,3130,2632
3447,3827,1589,4087
3568,2147,2020,4446
3560,3157,1661,3568
2994,3101,2807,2512
3633,1690,2633,4146
3271,2651,2467,3098
2993,2820,2954,2736
3353,2411,2762,3082
3456,2565,2250,3398
3204,2854,2547,3244
3133,2500,3055,2546
3540,2219,1998,4396
3151,2183,3125,3232
3053,2984,2724,2889
3773,2142,2217,3626
3064,2953,2717,2548
3499,3475,1520,3654
3254,2858,2392,3123
3457,2389,2357,3352
2838,3180,2920,2621
3816,2062,2119,4647
3050,2732,2884,2890
3174,2476,3448,2311
2996,3141,2671,2420
3389,2278,2638,3219
3470,2681,2071,3898
3242,1578,3224,4273
2760,3046,3226,2593
3546,1862,2465,4191
3238,3257,2184,2977
3412,2015,2789,3109
3168,1445,3517,3772
3400,1767,3341,3166
3657,1442,2604,4575
3589,3364,1569,3461
2531,3951,2986,2361
3709,1731,2434,4508
3379,2606,2441,3395
3140,2621,2933,2697
3870,2319,1850,3773
3481,2404,2207,3830
3403,2559,2349,3239
3486,2610,2143,3583
2743,3143,3369,2201
3451,1825,2914,3771
3080,2807,2830,2926
3471,1887,3211,2792
3125,3131,2341,2913
2987,3618,2496,2499
3103,2917,2560,2700
2962,3642,2673,2596
3076,3358,2523,2403
3123,2828,2858,2722
3506,2228,2233,3575
3390,2280,2828,2982
3180,2616,2830,2613
3818,2030,2020,3840
3142,2661,2797,2605
3487,1990,2452,3943
3250,1702,3233,3663
3636,2682,1800,3816
3646,2712,1717,4065
3504,1938,2851,3658
3449,1884,3017,3636
3249,1511,2994,4479
3485,2317,2379,3402
3367,2673,2426,3336
3353,2908,2183,2989
3346,2050,3278,2770
3345,3353,1857,3300
3642,1645,2759,3744
3355,3025,2054,3124
3349,2027,3148,3336
3518,1934,2443,4141
3686,1875,2309,3956
3645,2995,1646,3839
2852,4106,2647,2162
3841,1886,2145,4392
4006,2183,1996,4373
3738,2164,2139,3889
2841,3424,2984,2417
3537,1852,2722,3131
3965,2429,1766,4020
3562,1666,3255,3310
3435,2310,2459,3464
3455,2349,2493,3444
3207,3388,2057,2804
3258,2248,3104,2818
3184,1386,3380,4634
3493,2448,2398,3046
3765,1845,2344,4030
3442,2303,2586,3144
3336,2378,3081,2946
3264,2368,3216,2609
3421,1956,2995,3586
3817,2134,2174,3963
3524,2637,2309,3262
3405,2584,2454,3061
3532,1866,2873,3708
3437,1829,3322,3288
2837,3802,3021,2083
3440,2263,2722,3236
3185,3251,2283,2818
3161,3424,2482,2818
3213,3240,2530,2478
3266,2408,3080,2517
3391,2366,2795,3090
3224,2995,2520,2723
3716,2899,1652,3799
3116,2794,3132,2697
3553,2869,2077,3228
3275,3140,2332,2625
3367,1627,3301,3745
3563,2661,1923,3721
3480,2258,2619,3152
3118,2848,3090,2424
3118,2834,2996,2605
3628,1649,3167,3261
3156,2923,2461,2859
3492,2232,2641,3092
3554,1800,3120,3770
3789,1597,2315,4459
3368,3445,1986,3253
3359,2436,2891,3002
3428,3121,2028,2956
4035,2616,1701,3754
3656,1891,2633,3458
2868,2980,3302,2223
3289,3722,1780,2922
3575,2782,2121,3164
3591,1766,3019,3613
3026,2902,3364,2399
3629,1775,2784,3680
3820,1516,3197,3322
3158,3692,2246,2521
3049,2639,3515,2289
3537,2606,2209,3335
4072,1883,2657,3105
3296,2783,2460,2959
2934,3636,2912,2165
3254,2766,2789,2882
3494,2272,2505,3000
3280,2670,2744,2771
3435,3242,1906,3107
3348,2752,2379,2815
3418,3449,1831,3132
3304,2363,3113,2525
3887,1864,2069,4401
3927,2829,1547,4146
3565,2686,2028,3543
3691,3075,1626,4054
3277,2503,2940,2772
3461,2215,3014,2968
3588,2485,1949,3466
3463,2238,2481,3514
3458,2275,3110,2578
3527,3086,1809,3669
3402,2340,2873,2794
3479,2452,2806,2563
3783,1808,2563,4284
3685,1979,2463,4079
3775,2047,2287,3537
3762,1857,2508,3643
3376,3000,2312,2942
2972,3314,2870,2420
3635,2742,2084,3296
3698,3001,1547,3998
4017,2718,1596,3953
3641,2671,2251,3180
3297,3091,2494,2555
3484,2273,2824,3024
3750,2223,2261,3792
3684,2099,2671,3153
3346,2712,2515,2907
3771,2102,2353,3718
3293,3609,2179,2619
3618,2782,2303,3132
3691,1885,2501,3735
3619,1694,3041,3663
3562,2592,2342,3270
3200,3257,2603,2473
3317,2553,2892,2419
3584,2877,1897,3525
3456,2235,3246,2670
3583,2453,2254,3363
3308,2750,2563,2979
4010,2792,1675,4009
3428,2307,2994,2661
3339,1699,3279,3695
3549,2665,2331,3238
3574,2489,2357,2983
3482,2129,3041,3076
3659,2435,2453,3050
3389,2563,2757,2756
3744,2979,1471,4007
3620,2174,3024,2722
3686,2139,2535,3061
3458,2680,2729,2650
3578,2382,2349,3450
3270,1506,3246,4323
3658,2599,2201,3433
3697,2844,2300,3066
3383,3095,2306,2922
3766,2356,2387,3044
3592,2245,2548,3369
3711,2724,2283,2983
3766,2508,2184,3202
3510,2641,2717,2779
3428,2969,2231,2798
3618,2134,3160,2814
3924,1740,2862,3206
3749,2636,2111,3373
3262,2950,2553,2731
3804,2034,2428,3357
3894,2012,2219,3527
3841,1827,2543,3717
3277,1439,3016,4529
3643,1446,3012,4092
3551,2627,2686,2724
3761,2051,2695,3054
3721,2888,2103,3163
4079,2704,2203,3157
3684,1819,2655,3508
3513,1536,3489,3898
3741,2769,2176,3168
3392,1523,3290,4205
3036,3584,2830,2305
3336,2375,3362,2455
3564,2386,2757,2967
3466,2262,3027,2669
3519,3691,1774,3151
3496,2230,3143,2586
3865,1579,2514,4146
3789,2228,3013,2869
3747,2596,2247,3465
3880,2016,2627,3044
3856,2323,2258,3290
3658,2129,3057,2730
3242,3144,2583,2674
3811,1736,2585,4334
2558,3507,3304,2167
3598,2757,1880,3442
3635,2478,2650,2801
3594,3276,2197,2879
3708,1571,2626,3937
3515,1576,3353,3806
3359,2760,2656,2663
3700,3116,2026,3250
3793,3058,2006,3101
4124,2172,2487,3038
3646,3361,1725,3301
3779,3178,2023,3184
3672,1879,2717,3473
4063,2696,1520,3962
3581,2430,2787,2817
3287,3419,2297,2731
3671,2319,2836,2624
4182,1742,2464,4222
3815,2857,2371,2873
3641,2594,2557,2970
3051,3084,2998,2269
3940,1728,2946,3221
3540,3014,2452,2768
3815,3009,2168,3031
3735,2640,2519,2890
3586,2353,2706,2960
3548,2596,2750,2787
