obj0,obj1,obj2,obj3
2968,2860,1985,4018
2714,3071,2751,3198
3170,4148,2043,2952
2771,2164,3100,4434
2940,2617,3257,2463
2762,2772,3217,2870
3016,2491,2615,3711
3237,3887,2755,2312
2964,3567,2043,3398
2914,3510,2301,3516
2934,1917,3606,3914
3006,3356,2128,3360
2936,2667,2422,3804
2659,2524,3543,3106
2720,2240,3670,3208
2794,2965,2780,3084
2804,2348,3749,3105
2948,3189,3155,2625
2938,3690,2392,3108
2946,3529,2402,3042
2915,3441,2419,3400
3019,3269,2055,3327
2808,2403,2770,3799
2766,2455,3216,3312
2906,3273,2508,3091
2970,3633,3028,2506
2951,2664,2433,4210
2770,2833,3207,2752
2972,2472,2682,3912
3028,2193,3039,3828
2742,3755,1844,3827
2843,2274,3401,3006
3071,2460,2464,3584
3253,4283,2705,2388
2804,3552,1989,3811
2918,2160,4161,3103
2792,2646,3325,2988
2707,2998,3033,3294
2872,3562,2747,3029
2825,2960,3181,2787
3060,2147,3151,4234
2837,2752,2815,3169
2905,3315,3541,2554
2805,2559,3252,2955
2892,1969,4052,3427
2808,2726,3740,2545
2846,2296,3303,3592
2906,3172,2205,3658
2822,3326,1910,4079
2896,2532,4140,2542
2935,2458,3792,2443
2897,3430,2038,3590
3159,3167,4135,1754
3109,2088,3245,3716
2922,2215,3182,3797
3157,2328,2767,3514
3175,2420,2728,3776
2964,3561,2183,3490
2954,2052,3922,3127
3273,3748,2522,2518
3386,3708,2232,2596
2888,2885,2737,3119
2985,3528,2415,3120
2941,3379,2161,3559
3121,3274,3602,1961
3097,2386,2821,3599
2813,2559,2910,3768
2884,2830,3716,2425
2853,3089,2661,3157
2985,3522,2457,3107
3306,2947,3081,2273
2987,3076,2492,3113
2946,3080,2083,4058
2897,2743,3643,2392
2953,2246,3698,2951
3212,2484,2115,4075
2880,2267,3628,3310
2875,2467,2964,3220
3033,3563,2552,2996
3224,2186,2539,4192
2953,2145,3395,3518
3046,2236,4313,2564
2914,2805,2788,3259
2987,3301,3126,2562
2780,3378,2356,3592
2960,2814,2674,3363
3080,3401,2575,3008
2960,2108,3715,3590
3030,1901,4021,3864
2955,2588,2989,2921
2999,2773,2610,3288
2902,2824,3173,3156
3072,1849,3575,4351
2909,3186,2598,3345
2988,3217,2184,3571
2996,2000,3476,3614
3412,3590,3037,2300
3182,2238,2985,3705
3187,4376,1624,3286
2984,2298,3052,3497
3315,3537,2607,2480
3071,3363,2447,3039
2905,2795,2967,3127
2963,3078,2584,3226
3153,2130,3238,3831
3155,1885,3173,4111
3038,3264,2474,3495
3094,2169,3046,4009
3057,2984,2204,3378
2810,2640,2782,3719
2996,3754,1746,3704
3437,3426,3010,2015
3084,3191,2628,3014
3061,2120,3774,3007
3078,2429,3876,2778
2957,3389,1973,3887
3321,3019,3116,2164
3142,3214,2358,3285
3001,3338,2096,3856
3409,4188,1823,2857
2858,2639,3607,2749
2989,3408,3170,2527
2946,2583,2903,3446
2978,2776,2466,3660
2887,2981,3647,2574
3262,2079,3072,3985
3042,2978,2071,3643
2992,3007,2237,3577
3169,2290,2830,3817
2846,2486,3645,2947
3447,2892,2753,2209
3455,3464,2651,2371
2873,2602,3404,2913
2974,3163,2565,3146
3081,2351,3274,2918
2770,2732,2904,3319
3207,3191,2325,3086
2901,3682,2120,3541
2852,2546,3066,3347
3055,1987,3729,3427
3106,1871,3470,4126
3093,3884,1877,3434
3082,2007,3406,3903
3081,3198,2749,3074
3069,3302,3199,2413
3093,2331,3800,2905
3165,3283,2404,3074
2867,2908,2735,3274
3347,2087,2930,4004
3115,3181,3061,2559
2999,2264,3386,3477
3263,2662,2221,3477
3079,1908,3680,3515
3140,2367,3925,2080
3109,2353,2997,3377
3094,2270,3349,3442
3481,3581,2392,2484
3177,3730,2172,3013
3224,3562,2237,3012
3160,3062,1742,3911
3077,2738,2793,3382
3462,3806,2348,2568
3128,3426,3080,2486
3243,2035,3973,2927
3492,4323,2485,2293
3130,3070,2490,3160
3134,3162,2462,3080
3096,2612,2640,3412
3094,1709,3830,4020
3217,3986,2066,2964
3027,2700,2959,3380
2946,3428,2099,3609
3163,2644,2855,3021
3096,2713,2943,2845
3204,3308,2548,2674
3008,4002,2048,3368
3055,2438,3267,3112
3086,2927,2194,3612
3162,3318,4066,1903
2907,2797,3869,2391
3138,3630,1856,3502
3076,2482,3443,2934
3178,3111,2585,3049
3260,3865,2834,2449
3431,4150,1760,2831
3307,3697,2899,2448
2986,2245,3485,3341
3296,3582,1976,3290
3140,2266,3622,2647
3000,3030,2517,3156
3263,3565,2204,2932
2911,2416,3601,2985
3179,3042,2703,2933
3060,2379,3385,3342
3064,1923,3916,3639
3067,2140,3691,3229
3136,3163,3031,2562
3048,2677,2961,3225
3250,2377,2648,3868
3230,3026,3711,1683
3365,2283,2330,4181
3451,3977,1908,2819
3137,2097,3267,3603
3237,3325,2320,3032
3309,3098,3012,2422
3128,2869,2179,3697
3102,2542,2961,3568
3342,3018,2431,2939
3120,1917,3685,3465
3101,3603,2453,2998
3269,2946,2410,3183
3137,2198,3570,3036
3009,3419,2062,3561
3491,3816,1964,2818
3231,3231,2261,3132
3625,3748,2012,2501
3114,2244,3385,3685
3252,3633,1853,3321
3281,2042,3109,3928
3025,2791,2641,3164
3314,3519,2979,2435
3403,2176,2863,3974
3259,3775,2151,2926
3012,2732,2941,3273
3315,2043,3610,2629
3064,2024,4219,3072
3032,3981,1692,3757
3070,2960,2857,3097
3245,2793,2298,3716
3446,2075,2712,3676
3256,3979,2121,3029
3269,2940,2550,3275
3341,4107,1568,3669
3192,2955,2630,2900
3324,2648,2422,3112
3000,3237,3610,2276
3119,2800,2793,3153
3180,3419,1941,3464
3343,2475,2233,4110
3054,2680,2495,3760
3012,2338,3290,3453
3189,3052,2381,3297
3274,2524,2900,3427
2936,2803,3241,2865
3165,2693,2812,3150
3372,3363,2053,3008
2967,2580,3047,3074
3070,2349,3398,3354
3193,2989,2477,3090
3189,3153,2684,2730
3044,2979,2640,3125
3317,2176,3090,3628
3269,2340,2685,3811
3324,3170,3047,2313
3292,2455,2859,2898
3133,2500,3249,2936
3365,2384,2633,3614
3356,3883,3184,1954
3157,2429,3070,2947
3109,2931,2356,3596
3220,2131,3518,3498
3082,2872,3173,2918
3476,2061,2851,4302
3281,2290,3273,3138
3105,2033,4224,3022
3230,2670,2779,2951
3145,2448,3455,2844
3466,3692,2963,1883
3239,3418,1952,3373
3135,2279,3354,3392
3239,2094,3555,3441
3320,2124,3140,3393
3280,2068,3351,3938
3525,1871,3014,4109
3239,1700,3904,3621
3355,3738,2994,2337
3513,2169,2590,3992
3295,2719,2769,2761
3247,2268,3378,3363
3041,3290,2871,2674
3241,2143,3498,3024
3364,3622,1877,3292
3426,3419,2022,3276
3347,3210,2052,3308
3301,2555,2754,3270
3262,2768,2340,3672
3163,3222,3156,2448
3357,3485,2161,2967
3155,1986,3476,3544
3010,3045,3543,2155
3266,1663,3694,4232
3431,3620,1709,3266
3561,3814,2332,2441
3442,2579,2405,3761
3404,2686,1872,3968
3169,2391,3133,3250
3221,1912,3998,3113
3374,2199,2963,3454
3255,1737,4397,3044
3469,3843,2894,2032
3105,1538,4270,3769
3323,3063,1800,3749
3382,3435,2788,2365
3131,2676,2984,3199
3288,2953,2396,3050
3244,3049,3022,2612
3145,2347,3152,3411
3245,2915,3140,2284
3365,3204,2737,2531
3587,2099,2363,4167
3120,1900,3939,3696
3241,2827,2783,2880
3100,3297,3600,2116
3147,2849,3140,2719
3309,2255,3737,2858
3285,1983,3527,3414
3160,2762,3067,2686
3321,2066,3325,3798
3638,2277,2469,3569
3399,3102,1522,3816
3047,3134,2211,3612
3276,3124,3139,2526
3600,3813,2319,2524
3574,3951,2626,2254
3189,3142,3207,2588
3313,1922,3462,3937
3207,2900,1765,3923
3159,2551,3564,2836
3203,3057,2968,2671
3245,2814,2837,2851
3342,2006,3400,3240
3447,2554,2615,3444
3254,2824,2663,3139
3172,2560,3488,2294
3328,2301,2877,3633
3324,2139,3198,3301
3501,1832,3378,3957
3557,2586,2390,3507
3234,3494,1909,3532
3273,3020,2346,3094
3599,1801,2787,4284
3516,3372,2804,2206
3557,1853,3233,3797
3354,2952,2731,3109
3355,2846,2612,2914
3313,2483,2836,3352
3252,3246,2133,3348
3720,3621,2172,2389
3557,2485,2087,4074
3582,2515,2013,4015
3690,3500,2871,2123
3172,2459,3185,2861
3248,1875,3788,3724
3269,3047,2713,2616
3461,2542,2442,3704
3382,1935,3446,3402
3301,2786,2718,3177
3578,4154,2563,2370
3595,2378,2620,3867
3299,3084,2156,3360
3395,1854,3521,3926
3426,3696,1666,3425
3558,2534,2455,3269
3270,1621,3858,3487
3708,3883,2674,1937
3332,3204,1919,3573
3224,3053,2191,3621
3274,3289,3028,2571
3174,3141,3310,2347
3329,1878,3514,3745
3387,3591,2928,2334
3491,3286,1913,3253
3472,2412,2949,3417
3367,3551,3327,1922
3374,2300,3266,2887
3524,2493,2645,3548
3174,2435,3025,3279
3227,2392,3131,3324
3198,2477,3216,2737
3259,2408,3013,3291
3397,2297,3115,3329
3607,2661,2337,3844
3317,3163,2642,2642
3583,3345,2748,2228
3705,2371,2347,3885
3551,2062,3123,3785
3497,2334,2997,2685
3230,2925,3408,2250
