obj0,obj1,obj2
2888,3903,2245
3126,2245,3099
3136,1900,3541
3091,2262,3233
3043,2833,2705
3498,1342,4539
2831,4043,2300
3119,2254,3202
2921,3885,2365
2948,3826,2334
3092,2024,3398
2636,4366,2218
3104,2160,3252
3132,2227,3237
2870,3948,2295
3115,2469,2961
3015,3107,2604
3278,1525,4289
3094,2537,2891
3125,2824,2720
2453,4836,2116
3152,2204,3204
3117,2812,2775
3160,2795,2781
3151,1772,3717
3163,2755,2697
2955,3825,2373
3134,2444,2938
2962,3811,2268
2665,4122,2278
2936,3389,2450
2964,3788,2371
3155,2439,2970
3213,1950,3407
3070,3036,2615
3187,2044,3340
3175,2334,2980
3170,2929,2669
3124,3104,2598
3217,1690,3832
3295,1639,3867
2980,3635,2209
3234,2151,3248
3136,3103,2266
3176,2215,3146
3151,3045,2567
3141,2529,2882
3243,2194,3136
3181,2716,2781
2977,3279,2492
3168,2470,2851
3180,2801,2627
2733,4544,2151
3252,2131,3170
3190,2738,2732
3164,2247,3051
3347,1614,4031
3003,3349,2429
3219,2647,2758
3136,1879,3665
3192,1792,3602
2804,4325,2192
3175,2019,3430
3192,2935,2609
2859,4147,2185
3226,1975,3313
3197,2226,2911
3105,3304,2467
3200,3041,2419
2951,3879,2149
3213,1948,3535
3204,2955,2582
3269,1889,3446
3193,2224,3089
3095,3153,2506
2573,5081,1972
3288,2715,2707
3189,2465,2883
2832,4206,2216
3275,2041,3290
3276,2068,3249
3352,1521,4211
3260,2537,2800
3201,1814,3553
3051,3455,2145
3296,2695,2752
3244,2747,2711
3298,2108,3213
3329,2605,2749
3261,2164,3064
3226,1712,3783
3334,2713,2453
3252,2216,3087
3362,2694,2735
3107,3347,2206
3240,3017,2547
3206,2788,2662
2756,4611,2074
3209,2360,2893
3274,2812,2528
3071,3433,2347
2853,4393,2177
3292,2748,2681
3325,2451,2812
3372,2629,2702
3313,2043,3242
2670,4863,2075
3678,1216,4471
3080,3406,2237
3335,1935,3173
3314,2120,3182
3316,2429,2861
3326,2127,3092
3256,1730,3755
3275,1810,3475
3412,2437,2727
3331,1933,3351
3292,1956,3369
3397,1563,3920
2895,3987,2088
2883,4423,2154
3265,1752,3706
3300,1708,3705
3321,1778,3700
3381,1903,3398
3338,2424,2847
3339,1748,3628
3385,2497,2810
3390,2605,2514
3378,2411,2814
3336,2110,3165
3316,2220,2988
3347,2069,3155
3366,2190,3035
3390,2335,2879
3358,2002,3096
3275,3027,2499
3424,2361,2792
3425,1864,3440
3286,2946,2510
3378,1679,3601
3390,1925,3349
3453,1882,3197
3372,1687,3861
3402,2178,3011
3362,1746,3598
3370,2136,3078
3401,2180,3037
3401,1746,3524
3431,2495,2556
2924,3938,2180
3413,2160,3031
3418,1638,3659
3417,2113,3040
3394,2316,2908
3297,2879,2451
3466,1824,3470
3434,2303,2875
3435,2206,2950
3501,1847,3350
3498,1761,3443
3403,1545,4016
3379,2111,3088
3468,2329,2788
3440,2180,2963
2992,4398,1905
3354,2222,2940
3491,2098,3011
3421,1631,3803
3497,2085,2848
3481,1756,3501
3446,1529,4033
3474,1611,3914
3486,1563,3889
3504,1823,3424
3472,2422,2715
3514,1951,3072
3531,1602,3792
3580,1846,3331
3487,2387,2617
3583,1744,3337
3447,2186,2944
3505,1469,4069
3475,2193,2917
3476,1686,3590
3509,2219,2830
3503,1852,3244
3526,1689,3574
3549,1718,3424
3476,1949,3120
3541,2027,3066
3309,3013,2433
3552,2075,3024
3544,1714,3505
3525,2383,2783
3528,2314,2776
3561,2023,3001
3596,1527,4011
3609,1551,3827
3374,3083,2305
3411,2761,2447
3551,2381,2699
3569,1567,3816
3540,1624,3743
3552,2243,2783
3430,2975,2366
3551,2325,2770
3560,2347,2721
2992,3769,2191
3514,1491,4020
3612,1499,3938
3615,1839,3329
3575,1390,4533
3618,1848,3283
3467,1664,3639
3575,1615,3640
3618,1359,4068
3454,2958,2309
3657,1740,3259
3550,1682,3512
3491,1884,3149
3517,1667,3623
3510,2850,2370
3578,1589,3767
3580,2310,2768
3714,1988,3033
3624,2056,2930
3586,2269,2696
3550,1661,3636
3623,1624,3443
3635,1607,3531
3652,1874,3196
3602,1495,4018
3711,1926,3096
3635,1425,3916
3714,1784,3235
3569,2204,2818
3591,1585,3799
3653,1551,3638
3728,1754,3234
3647,1477,3860
3623,1714,3346
3751,1821,3157
3644,1582,3771
3698,2052,2852
3505,1432,4173
3701,2039,2974
3717,1972,2977
3648,2163,2802
3579,1428,4095
3726,1912,3098
3634,2118,2830
3736,1880,2964
3524,1478,4068
3467,2653,2508
3626,1403,3965
3657,2185,2753
3657,2341,2613
3588,2626,2495
3653,1519,3823
3551,2740,2412
2994,4300,2081
3496,2409,2568
3508,2543,2550
3740,2039,2900
3560,2559,2510
3168,3906,2108
3697,1620,3365
3607,2632,2473
3662,1541,3774
3748,2014,2946
3015,4232,1944
3713,2233,2674
3764,1808,3095
3673,2274,2616
3747,2045,2725
3780,1140,4524
3693,1510,3696
3148,3237,2248
3819,1948,2931
3703,1554,3622
3685,2464,2527
3171,3700,2001
3791,1957,2948
3788,1780,3157
3611,2693,2418
3816,1708,3288
3731,1564,3616
3850,2009,2848
3637,2607,2504
3552,2726,2387
3812,1583,3538
3687,1238,4422
3564,2860,2369
3587,2898,2364
3677,2594,2471
3667,2585,2479
3048,4095,1934
3684,2680,2467
3696,1503,3840
3591,2931,2338
3711,2620,2384
3277,3301,2202
3662,2397,2604
3859,1828,3037
3708,2475,2521
3851,1706,3319
3709,1421,3838
3728,1327,4018
3764,1465,3827
3873,1598,3250
3740,2571,2476
3885,1732,3232
3922,1846,2915
3916,1748,3133
3696,2341,2539
3708,2871,2351
3767,2512,2445
3759,2179,2707
3685,2408,2598
3771,1459,3731
3479,2984,2284
3824,1590,3525
3333,3193,2263
3815,1568,3574
3846,1482,3392
3680,2804,2366
3743,1513,3680
3450,3228,2224
3828,1746,3248
3924,2005,2770
3924,1915,2867
3550,3220,2222
3762,1522,3679
3770,2112,2648
3787,2830,2335
3620,3182,2220
3680,2951,2288
3112,4014,2047
3324,3374,2165
3757,2852,2360
3844,1554,3612
3731,2938,2274
3796,2268,2505
3834,1577,3573
3684,3105,2225
3947,1594,3172
3888,1820,3002
3828,2720,2377
3869,2010,2608
3941,1781,3091
3676,3074,2281
3791,2863,2309
3227,3592,2062
3925,1702,3241
3692,3085,2270
3852,2585,2324
3782,2246,2630
3808,2402,2487
3933,1813,2851
3924,2000,2784
3745,1323,4202
3647,3248,2157
3839,2602,2415
3394,3336,2163
3835,3093,2246
3851,2909,2044
3950,1774,3046
3748,1316,4346
3937,2466,2441
3933,1948,2761
3956,1767,3093
3494,3328,2161
3839,1406,3822
3959,1728,3154
3835,1357,3887
3793,2907,2301
3902,2549,2444
3761,1234,4344
3786,3239,2125
3268,3482,2104
4007,1719,2870
3873,1383,3784
3954,2574,2436
3737,1349,3969
3831,3218,2197
3973,1685,3152
3996,1726,3151
3964,2532,2378
3901,1430,3667
3864,2719,2306
3881,2144,2590
3769,1271,4155
3988,1803,3027
3891,2790,2275
4001,2389,2446
3453,3438,2119
3605,3372,2140
3996,1803,3022
3997,2235,2509
3920,1478,3314
3973,2521,2382
3993,2358,2502
3967,1839,2764
4008,1690,3064
4058,2498,2420
3943,1463,3627
4009,2369,2491
4146,2301,2334
4039,2222,2557
4064,1984,2748
3915,2847,2197
4085,1593,3123
4141,2195,2502
3984,1328,3773
4088,2515,2395
3682,3420,2134
3975,1468,3490
4002,1339,3770
4005,1428,3622
4011,1687,3104
4073,1964,2734
4006,1388,3705
3973,2766,2292
4082,1686,2986
3778,1293,4106
3902,1089,4370
3397,3546,2058
4025,1538,3288
4168,2193,2265
4090,2565,2363
4169,1869,2545
3989,2618,2306
4088,1457,3445
4107,1990,2647
4001,2752,2288
4050,2227,2552
3695,3441,1987
3980,2810,2225
3879,1365,3880
4012,2685,2229
4108,1660,3046
4103,2523,2346
3868,1312,3999
3941,1330,3875
4059,1564,3201
3574,3506,2054
3972,1291,3820
4045,1713,3017
4089,1897,2737
4089,1436,3444
4090,2140,2605
3898,1295,3898
4112,1964,2660
4015,1410,3656
4062,1709,3046
3800,1165,4317
4159,1901,2679
4164,1639,3040
3855,1242,4166
3891,1220,4001
4016,1412,3627
4181,2003,2527
3922,1349,3897
4089,1406,3578
4045,1387,3680
3231,3625,2036
4099,1534,3210
4030,1786,2793
4011,1361,3721
3019,4339,1874
4085,1357,3643
4122,1682,3043
4213,1630,3088
4163,1668,2846
4232,2131,2418
3202,3869,1976
4133,1560,3123
4128,1337,3551
4123,1788,2740
4226,1607,3070
4123,1508,3302
4133,1444,3437
4148,1470,3287
4147,1977,2614
4163,1660,3041
4137,1467,3367
4144,1433,3472
4124,1288,3616
4012,2725,2208
4201,1662,2993
3789,1162,4475
4147,1773,2816
4147,1395,3536
4195,1385,3249
4163,1882,2708
4218,1658,3022
4151,1404,3474
4235,1597,2948
4160,1394,3352
4066,1358,3749
4024,2859,2190
4203,1540,3147
4180,2327,2247
4109,1321,3723
4297,2094,2446
4241,1542,3099
4199,1491,3212
4145,2781,2144
4029,2847,2125
3937,1281,3940
4221,1769,2738
4224,1859,2721
4182,1726,2831
4233,1807,2698
4309,1593,2870
4222,1466,3209
4253,1510,3194
4186,1735,2769
4266,2546,2190
3391,3976,1952
4062,1264,3771
4364,1583,3046
3545,3750,1994
4307,2077,2519
4313,1483,3191
4215,2706,2134
4376,1514,3175
4003,1234,3953
4151,2768,1981
4391,1546,2924
4318,2036,2509
3907,1055,4672
3896,1186,4303
3981,1289,3933
4386,1537,3168
4012,1256,3904
3645,3742,1992
4321,1809,2583
4387,1467,3123
3967,1147,4200
4329,1969,2450
4250,1375,3425
4054,1244,3874
3139,4584,1730
4372,1701,2720
3419,3896,1935
4216,1752,2744
4313,1471,3201
3707,3575,1969
4273,1259,3502
3863,3043,2026
4421,1473,3077
3322,4114,1832
4306,1902,2527
4372,2147,2391
4389,1756,2674
3976,1169,4151
4461,1685,2776
4341,2103,2432
4316,1343,3328
4356,2464,2164
4351,1334,3225
4462,1543,3068
4465,1542,2846
4510,1678,2775
4518,1510,3058
3806,3888,1962
4018,1184,4135
4238,1268,3605
4300,2572,2103
3827,3820,1825
4388,2080,2394
4050,1165,4073
4617,1634,2752
4426,1398,3096
3946,3431,1814
4406,2173,2304
4520,1532,3022
3983,3288,1882
3914,1145,4306
4140,1277,3749
4089,2889,2083
4102,1223,3829
4463,1741,2645
4462,2065,2365
4355,1835,2496
3883,3712,1886
4577,1422,3053
4411,2147,2317
4199,1198,3704
4592,1506,2980
4089,1096,4046
4468,2052,2202
3548,3960,1889
4552,1536,2971
4125,1183,3799
4535,1681,2698
4485,1918,2426
4497,1703,2675
4520,1770,2598
4229,1246,3654
4007,1047,4408
3905,1123,4355
4125,1202,3782
4657,1593,2810
3924,3677,1897
4351,1195,3500
4708,1485,2947
4356,1302,3386
4039,3180,1943
4263,2715,2035
4532,1990,2355
4626,1532,2893
3763,3901,1712
4097,1030,4561
4702,1531,2970
4691,1630,2674
4598,1789,2548
4523,1757,2633
4765,1615,2645
4691,1619,2723
4782,1481,2869
4816,1739,2591
4837,1471,3045
4758,1750,2637
4723,1898,2465
4731,1589,2732
4886,1432,3011
4769,1504,2927
3236,4366,1833
3988,1141,4228
4934,1573,2775
4464,1324,3221
4480,2186,2184
4086,1161,4192
4555,1384,3194
4977,1729,2638
4526,2418,2160
4886,1878,2443
4027,1072,4201
5082,1786,2477
4779,1790,2526
4688,1939,2331
5359,1766,2442
4429,1208,3478
5133,1678,2614
4543,2526,2155
4446,2160,2271
4390,1328,3299
4920,1458,2924
4203,1076,4035
5008,1569,2697
4562,1396,3171
4204,1147,3882
4627,2512,2125
4704,1386,3187
5168,1530,2786
4430,1298,3308
4728,1898,2389
5042,1827,2419
4737,1383,3142
4743,1337,3119
4533,1288,3451
4839,1806,2514
4129,996,4254
4894,1361,3076
4445,2640,2081
4633,1282,3351
4783,2461,2101
5086,1443,2950
4672,2006,2328
4016,1069,4359
5163,1412,2976
5100,2400,2124
4668,1273,3248
5005,1878,2354
4823,2420,2159
4655,1296,3306
4857,2446,2072
4723,1263,3340
4563,2574,1972
4281,1151,3758
4706,2032,2241
4505,2656,2069
5116,1812,2390
4762,1924,2302
4782,1201,3431
4711,2006,2254
4872,1323,3217
4937,1324,3148
4355,1147,3680
4163,2902,1963
5054,1322,3165
4277,1072,3957
5241,1286,3229
4806,2528,2024
4859,1249,3425
4893,1255,3379
4972,1176,3320
4316,1003,3930
4441,1176,3573
5065,1894,2342
4408,1115,3892
4822,1940,2290
4209,3134,1939
4389,2748,2020
4410,1137,3856
4080,3185,1933
4134,962,4556
4380,3044,1870
4419,1080,3830
4478,1159,3634
4194,1054,4084
4619,1167,3500
4442,1122,3822
4442,1141,3805
4310,3228,1904
4516,1137,3727
4556,1172,3612
4451,2986,1934
4482,1111,3814
4585,1141,3587
4598,1090,3781
4568,1140,3707
4609,1055,3719
4668,1134,3523
4672,1086,3703
4758,1115,3596
4746,1147,3501
4623,2998,1922
4246,3290,1751
4823,1116,3527
4256,960,4388
4858,968,3699
5127,1078,3608
4324,937,4445
4540,3162,1851
4668,993,3810
4063,3760,1649
4196,986,4401
4134,3702,1713
4383,875,4536
4745,1041,3804
4386,961,4290
4443,967,4064
4423,893,4285
4445,989,4028
4633,942,3953
4446,935,4277
4572,953,4162
4613,868,4174
3951,4172,1611
4762,928,4051
4827,929,3982
4862,781,4154
4573,850,4425
4672,806,4265
4749,854,4259
