obj0,obj1,obj2,obj3
-483,177,-334,-546
-430,-170,-132,-358
-430,-68,-140,-552
-349,-412,-89,-292
-360,-209,-156,-482
-329,-397,42,-396
-478,139,-233,-522
-422,-40,-161,-553
-352,-274,26,-460
-405,95,-379,-641
-421,3,-51,-574
-433,-209,-296,-69
-367,-354,65,-228
-265,-353,60,-474
-242,-393,-182,-488
-381,-113,-169,-513
-369,-318,-42,-292
-408,-29,-70,-572
-320,-415,-79,-417
-388,-286,-248,-286
-367,-327,89,-308
-421,-96,-131,-471
-347,-162,1,-552
-355,-136,-13,-509
-398,-115,-112,-469
-383,-341,-68,-232
-381,-62,-33,-582
-474,-45,-329,-436
-457,-59,-352,-325
-375,29,-263,-609
-366,-7,-108,-636
-356,-165,-126,-488
-379,-1,-156,-575
-501,-49,-253,-295
-406,-237,-254,-108
-381,-137,-141,-496
-356,-90,-18,-574
-404,-212,-286,-194
-373,-345,-163,-84
-397,-57,-127,-557
-365,-349,-10,-176
-344,-135,-93,-540
-457,-110,-348,-228
-362,-360,-228,-213
-375,140,-221,-660
-370,102,-260,-664
-399,-69,-117,-534
-500,175,-277,-502
-351,-92,-123,-543
-353,-24,-140,-599
-426,-196,-158,-336
-461,-90,-263,-320
-452,-146,-290,-420
-402,-272,-152,-223
-343,-147,-106,-566
-353,-66,-271,-556
-424,-191,-233,-284
-475,47,-285,-455
-344,-159,-65,-523
-370,177,-354,-666
-488,154,-394,-395
-325,-290,16,-456
-320,-270,50,-474
-331,59,-125,-644
-400,-290,-181,-125
-289,-462,-80,-432
-459,-79,-208,-412
-304,-297,20,-469
-366,-317,-328,-269
-225,-418,-62,-510
-407,-227,-168,-266
-480,129,-347,-513
-426,-173,-204,-382
-368,-303,-232,-47
-280,-386,-208,-441
-395,-194,-223,-409
-400,-317,-205,-45
-370,-328,-200,39
-400,-266,-209,-142
-408,-131,-322,-408
-388,-189,-343,-365
-316,-177,-19,-531
-312,-148,-83,-548
-301,4,-130,-652
-382,-205,-302,-335
-326,-123,-226,-575
-194,-368,-43,-589
-425,-7,-161,-547
-448,-92,-285,-443
-382,-304,-180,-316
-478,98,-266,-503
-483,15,-372,-398
-231,-154,-161,-628
-424,-218,-257,-204
-311,-133,-133,-568
-361,14,-283,-625
-344,103,-132,-677
-332,-46,-149,-573
-297,-15,-59,-665
-373,-12,-128,-557
-417,-42,-266,-522
-483,-36,-368,-301
-412,-90,-395,-524
-405,22,-172,-551
-348,-140,-136,-510
-333,-386,-173,-109
-374,-3,-261,-544
-325,-414,-132,-212
-306,-69,-133,-597
-282,-277,-64,-549
-421,-147,-267,-402
-222,-100,-86,-644
-410,-199,-280,-87
-338,-360,-298,-73
-351,-7,-242,-562
-339,-117,-274,-514
-417,-93,-262,-425
-469,2,-393,-428
-361,40,-172,-628
-335,-12,-273,-634
-288,61,-187,-674
-218,-233,-46,-627
-353,12,-206,-564
-275,-19,-114,-676
-377,-105,-275,-470
-365,-94,-290,-490
-350,12,-229,-613
-351,-128,-259,-494
-297,-90,-167,-579
-291,-334,-144,-466
-408,-34,-417,-487
-273,-201,-192,-558
-342,-183,-152,-489
-334,-68,-243,-552
-326,-220,-131,-496
-304,-13,-250,-616
-316,-206,-136,-513
-313,-140,-258,-538
-462,182,-382,-516
-392,-204,-284,-206
-276,-279,-234,-501
-363,-251,-264,-390
-276,-303,-206,-484
-351,-104,-287,-511
-269,-94,-218,-618
-394,-229,-252,-120
-479,314,-350,-583
-355,-332,-138,-355
-297,-66,-195,-596
-384,-133,-365,-328
-355,-211,-261,-451
-355,-235,-233,-434
-357,-270,-150,-417
-331,-361,-205,-195
-250,-302,-78,-497
-328,-368,-26,-399
-320,-376,-270,-324
-297,172,-234,-733
-338,-190,-334,-323
-355,-262,-257,-354
-289,-251,-345,-405
-316,-182,-350,-170
-337,-267,-182,-425
-249,-283,-65,-548
-339,-350,-212,-231
-333,-272,-193,-337
-456,-64,-326,-340
-332,-334,-286,-341
-229,-285,-102,-527
-244,-20,-91,-658
-277,-233,-99,-538
-317,-311,-160,-442
-245,-326,20,-473
-333,-339,-106,-327
-360,-260,-152,-385
-351,-254,-161,-395
-304,-251,-211,-479
-318,-316,-161,-353
-273,-225,-164,-541
-362,-309,-232,-310
-194,-419,-39,-492
-333,-369,-98,-258
-479,234,-323,-584
-221,-311,-88,-570
-163,-420,-16,-474
-244,55,-185,-660
-331,-344,-130,-344
-226,33,-126,-661
-289,-249,-372,-345
-479,231,-329,-569
-433,-54,-310,-358
-432,-76,-318,-329
-248,-77,-102,-620
-315,-274,-270,-399
-360,-311,-148,-288
-430,-87,-310,-364
-187,-234,-23,-609
-219,53,-138,-703
-436,159,-366,-540
-200,-155,-138,-610
-155,-220,-50,-611
-203,-233,-180,-553
-182,-187,-87,-601
-416,-100,-331,-394
-401,76,-307,-602
-332,-322,-122,-373
-329,-256,-244,-398
-160,-218,-147,-558
-378,62,-263,-603
-416,-105,-336,-365
-457,154,-318,-570
-250,-341,-50,-460
-256,-228,-147,-508
-320,-321,-86,-405
-445,-97,-341,-269
-291,-17,-229,-617
-297,247,-328,-735
-235,-259,-162,-508
-327,-368,-61,-361
-307,-399,-221,-234
-175,47,-136,-689
-452,92,-329,-557
-321,-76,-290,-567
-207,-287,-185,-530
-311,-121,-387,-441
-261,-292,-342,-149
-315,-373,-148,-380
-427,99,-323,-578
-316,-388,-98,-360
-294,-157,-243,-495
-433,-3,-314,-455
-247,-23,-227,-603
-229,-210,-196,-529
-448,82,-299,-548
-289,-377,-247,-306
-282,-141,-235,-520
-265,-348,-320,-186
-453,208,-313,-593
-275,44,-219,-637
-249,-389,-260,-351
-434,-100,-332,-246
-428,80,-321,-546
-427,78,-289,-576
-427,75,-295,-561
-224,-163,-260,-521
-242,82,-223,-657
-323,195,-250,-709
-405,44,-375,-544
-290,-77,-267,-549
-278,-87,-230,-543
-401,52,-279,-585
-449,176,-334,-577
-198,76,-221,-643
-322,-67,-248,-538
-301,140,-302,-675
-214,100,-202,-695
-388,425,-340,-705
-195,-106,-229,-542
-423,153,-318,-601
-311,-220,-265,-422
-245,-471,-224,-431
-357,70,-305,-588
-266,-377,-252,-183
-350,-215,-321,-346
-218,-390,-237,-333
-345,-299,-258,-274
-331,44,-295,-597
-257,-363,-274,-308
-413,252,-345,-646
-283,108,-251,-666
-289,-297,-254,-423
-205,-369,-287,-368
-214,-256,-347,-313
-285,-243,-249,-446
-402,438,-319,-675
-188,-280,-364,-262
-333,7,-402,-537
-359,-144,-290,-450
-232,-295,-332,-274
-316,-320,-292,-287
-321,-127,-286,-470
-192,-336,-342,-299
-317,-7,-298,-555
-345,350,-349,-725
-382,-154,-306,-432
-220,-107,-282,-484
-359,-195,-286,-353
-285,-142,-398,-405
-211,-130,-315,-452
-258,-114,-290,-454
-311,-247,-289,-342
-325,57,-330,-584
-346,-14,-296,-526
-272,-237,-238,-481
-290,-278,-304,-342
-431,211,-329,-593
-311,-218,-292,-362
-332,-211,-296,-349
-224,-214,-256,-424
-376,-141,-341,-419
-444,172,-394,-472
-286,30,-293,-609
-312,-150,-319,-438
-354,148,-263,-645
-327,163,-318,-651
-307,-16,-386,-561
-285,-193,-394,-308
-244,-316,-257,-406
-170,-263,-290,-410
-312,-213,-318,-347
-280,774,-71,-823
-228,538,-10,-816
-249,-28,-333,-542
-458,49,-342,-499
-398,229,-359,-661
-427,265,-324,-616
-351,80,-346,-560
-453,291,-334,-607
-202,-291,-245,-425
-339,70,-309,-554
-413,201,-341,-549
-204,55,-299,-569
-304,62,-344,-618
-422,95,-383,-473
-330,85,-360,-594
-436,108,-362,-443
-457,-8,-356,-422
-438,28,-346,-490
-266,-338,-234,-344
-298,347,-211,-766
-285,-406,-102,-395
-248,-161,-304,-412
-184,-177,-336,-442
-418,149,-378,-496
-214,-283,-263,-393
-285,-270,-273,-366
-417,142,-351,-497
-354,526,-283,-735
-366,345,-335,-691
-210,-154,-352,-418
-276,-400,-111,-405
-253,-256,-300,-368
-116,-195,-386,-227
-332,255,-293,-671
-252,-402,-154,-325
-401,151,-401,-604
-251,-404,-145,-348
-74,-268,-285,-397
-352,-99,-362,-361
-170,-287,-262,-393
-209,-287,-323,-288
-253,-307,-296,-271
-346,-108,-347,-406
-340,322,-319,-715
-188,-282,-337,-322
-323,270,-344,-711
-289,-348,-250,-326
-162,-405,-66,-494
-264,-413,-98,-408
-242,157,-317,-659
-176,-254,-305,-365
-307,-65,-409,-404
-109,-134,-348,-432
-254,-167,-347,-370
-236,-128,-362,-409
-214,-208,-357,-395
-210,-152,-379,-358
-213,-108,-416,-273
-184,-175,-363,-382
-326,141,-382,-557
-214,-472,-201,-413
-303,40,-408,-524
-401,100,-397,-507
-329,185,-419,-472
-287,-484,-179,-300
