obj0,obj1,obj2,obj3
23735,13134,21360,20214
23595,13116,21025,20249
23709,12609,21940,22063
24520,13219,20721,17672
23723,12653,22047,22056
23744,12669,20327,20425
24569,13202,20759,17800
23658,13103,21139,20235
23518,13085,20804,20270
24618,13185,20797,17928
23721,13090,21253,20221
23772,12596,22054,22049
23786,12640,22161,22042
23835,12583,22168,22035
23581,13072,20918,20256
23849,12627,22275,22028
23539,14277,22717,18028
23893,12644,20364,20566
24667,13168,20835,18056
23758,12552,21947,22056
23644,13059,21032,20242
24716,13151,20873,18184
23504,13041,20697,20277
23821,12539,22061,22042
23898,12570,22282,22021
23707,13046,21146,20228
23912,12614,22389,22014
24042,12619,20401,20707
24765,13134,20911,18312
23567,13028,20811,20263
24814,13117,20949,18440
23884,12526,22175,22028
23490,14294,22679,17900
23630,13015,20925,20249
23590,14286,22678,17913
23744,12508,21840,22063
24863,13100,20987,18568
24191,12594,20438,20848
23693,13002,21039,20235
23553,12984,20704,20270
24912,13083,21025,18696
23807,12495,21954,22049
24340,12569,20475,20989
23616,12971,20818,20256
24961,13066,21063,18824
23870,12482,22068,22035
23441,14311,22641,17772
23679,12958,20932,20242
25010,13049,21101,18952
23541,14303,22640,17785
23539,12940,20597,20277
24489,12544,20512,21130
25059,13032,21139,19080
23793,12451,21847,22056
23602,12927,20711,20263
25108,13015,21177,19208
23665,12914,20825,20249
24638,12519,20549,21271
23856,12438,21961,22042
25157,12998,21215,19336
23392,14328,22603,17644
23592,14312,22601,17670
23492,14320,22602,17657
25206,12981,21253,19464
23588,12883,20604,20270
24787,12494,20586,21412
23779,12407,21740,22063
25255,12964,21291,19592
23651,12870,20718,20256
25304,12947,21329,19720
23842,12394,21854,22049
24847,12117,23487,21086
23574,12839,20497,20277
25353,12930,21367,19848
23343,14345,22565,17516
23543,14329,22563,17542
23443,14337,22564,17529
23637,12826,20611,20263
25402,12913,21405,19976
25451,12896,21443,20104
23828,12350,21747,22056
25500,12879,21481,20232
23623,12782,20504,20270
26253,12836,23207,18480
23294,14362,22527,17388
23594,14338,22524,17427
23494,14346,22525,17414
23394,14354,22526,17401
23814,12306,21640,22063
23609,12738,20397,20277
26302,12819,23245,18608
23568,14349,21127,16008
23245,14379,22489,17260
23545,14355,22486,17299
23445,14363,22487,17286
26351,12802,23283,18736
23345,14371,22488,17273
26400,12785,23321,18864
26988,12581,23777,20400
24861,12161,23594,21079
24875,12205,23701,21072
26449,12768,23359,18992
24889,12249,23808,21065
24903,12293,23915,21058
24917,12337,24022,21051
24931,12381,24129,21044
26890,12615,23701,20144
24945,12425,24236,21037
27037,12564,23815,20528
24959,12469,24343,21030
26939,12598,23739,20272
24973,12513,24450,21023
24987,12557,24557,21016
26498,12751,23397,19120
26841,12632,23663,20016
27086,12547,23853,20656
23496,14372,22448,17171
23196,14396,22451,17132
23396,14380,22449,17158
26712,10779,22098,22791
23296,14388,22450,17145
26547,12734,23435,19248
26743,12666,23587,19760
26792,12649,23625,19888
27135,12530,23891,20784
26694,12683,23549,19632
26596,12717,23473,19376
27184,12513,23929,20912
26645,12700,23511,19504
27695,12486,23647,20106
23547,14381,22409,17056
23447,14389,22410,17043
23147,14413,22413,17004
23347,14397,22411,17030
23247,14405,22412,17017
24996,12092,23524,21227
25145,12067,23561,21368
23498,14398,22371,16928
23398,14406,22372,16915
23098,14430,22375,16876
23298,14414,22373,16902
23198,14422,22374,16889
23549,14407,22332,16813
23449,14415,22333,16800
23349,14423,22334,16787
23049,14447,22337,16748
23249,14431,22335,16774
23149,14439,22336,16761
25325,13090,20667,17634
23460,14428,22056,15929
23500,14424,22294,16685
23400,14432,22295,16672
23300,14440,22296,16659
23000,14464,22299,16620
23200,14448,22297,16646
23100,14456,22298,16633
23451,14441,22256,16557
23311,14453,22019,15788
23351,14449,22257,16544
23251,14457,22258,16531
22951,14481,22261,16492
23151,14465,22259,16518
23051,14473,22260,16505
25294,12042,23598,21509
23302,14466,22219,16416
23162,14478,21982,15647
23202,14474,22220,16403
22902,14498,22223,16364
23102,14482,22221,16390
23002,14490,22222,16377
25443,12017,23635,21650
25290,13191,20767,17634
25592,11992,23672,21791
23153,14491,22182,16275
23013,14503,21945,15506
22853,14515,22185,16236
23053,14499,22183,16262
22953,14507,22184,16249
25741,11967,23709,21932
23004,14516,22145,16134
22804,14532,22147,16108
22864,14528,21908,15365
22904,14524,22146,16121
22715,14553,21871,15224
22755,14549,22109,15980
22855,14541,22108,15993
22965,14512,22090,20284
22706,14566,22071,15852
23498,14551,21327,16008
23533,14450,21227,16008
23088,14651,21469,16189
22939,14676,21432,16048
22790,14701,21395,15907
20368,18086,24875,14096
24936,12469,20623,21553
25085,12444,20660,21694
25005,12669,20201,21989
25040,12568,20101,21989
25050,13396,20048,17806
23315,14346,22560,20214
23252,14359,22446,20228
23140,14429,22325,20249
23077,14442,22211,20263
23014,14455,22097,20277
23028,14499,22204,20270
23386,14601,21543,16471
23237,14626,21506,16330
27233,12496,23967,21040
23463,14652,21427,16008
25234,12419,20697,21835
25383,12394,20734,21976
26443,13063,20450,19304
25981,13073,20770,20238
25099,13379,20086,17934
25148,13362,20124,18062
25197,13345,20162,18190
25246,13328,20200,18318
25295,13311,20238,18446
25344,13294,20276,18574
25491,13243,20390,18958
25540,13226,20428,19086
25442,13260,20352,18830
25589,13209,20466,19214
25638,13192,20504,19342
25393,13277,20314,18702
25687,13175,20542,19470
25736,13158,20580,19598
25785,13141,20618,19726
25834,13124,20656,19854
26408,13164,20550,19304
