obj0,obj1,obj2
3756,1913,3019
3490,1868,3521
3646,4611,1331
3980,2126,2826
4361,2548,2152
3991,2147,2616
4203,2182,2525
4275,3324,1620
3821,4471,1378
4009,3679,1565
4195,2715,2017
4321,3159,1770
4012,2266,2595
3645,4684,1302
4025,2141,2696
3651,1883,3439
4267,2911,1903
3694,1873,3443
3825,4442,1263
4029,2085,2734
4016,3689,1451
4088,2223,2602
4323,3296,1723
4243,2958,1829
4123,2109,2600
4324,2942,1765
3759,1870,3383
4343,2882,1798
3793,1817,3384
4235,2250,2368
4370,3079,1725
4379,3305,1685
4445,2538,2142
3906,4251,1379
4206,2664,2095
3861,1997,2930
4387,2684,2006
3705,1885,3292
3864,4409,1305
4412,2458,2159
4387,3280,1654
4509,2545,2138
4361,2787,1852
4519,2599,2108
4484,2654,2045
4025,3541,1571
4379,2671,2080
4268,2732,1982
3841,1834,3061
4398,3051,1719
4533,2623,2011
4302,3219,1737
4128,3665,1543
4403,3261,1692
4135,3473,1565
4100,2122,2654
3787,1908,3166
4381,2348,2364
3926,4233,1300
4412,2363,2265
4404,3179,1694
4541,2587,2126
4191,3549,1498
4037,2040,2748
3967,4031,1362
3673,4632,1302
3929,1958,2919
3173,1630,4262
4596,2610,2079
4592,2497,2133
4605,2571,2057
3528,5182,1175
4353,2764,1968
3748,4808,1274
4286,2160,2375
3245,1485,4107
4461,2249,2232
4075,1978,2866
4467,2702,1987
4501,2715,1880
4411,3124,1646
4168,3679,1492
3809,4731,1173
4629,2415,2049
4425,2238,2366
4507,2487,2157
4230,2079,2699
4524,2331,2138
4242,2056,2599
4254,2092,2532
3837,1748,3390
4539,2653,1998
3724,5683,1149
4541,2685,1907
4097,1973,2746
3882,1829,3270
4435,3377,1574
3960,1918,2941
4205,3418,1561
4460,3230,1637
3883,1814,3292
4633,2589,2016
4653,2641,1941
4362,3506,1501
4466,2871,1763
4454,3369,1615
4476,2941,1727
4480,3335,1524
4485,3233,1600
3788,4822,1223
3736,5068,1069
4430,3064,1679
4129,3857,1429
3550,1717,3561
3652,1764,3539
3584,1666,3796
4499,2842,1756
3445,1660,3936
3898,1729,3244
4186,3888,1291
4663,2605,1971
3588,1664,3664
4368,3456,1463
4255,1931,2700
4781,2445,2034
3806,1692,3485
4192,1903,2835
3396,1491,4105
3498,1538,4083
3972,1817,2993
4248,3580,1360
4217,3565,1459
3551,1659,3836
3562,1528,3810
4524,2733,1849
4807,2565,2025
4124,4085,1325
4611,2798,1790
4347,2140,2510
4810,2587,1908
4534,3150,1590
4556,2873,1618
4813,2487,2020
4292,2030,2650
4830,2331,2001
4738,2673,1927
4429,2109,2463
3903,1822,3065
4226,3857,1332
4166,1767,2981
4406,2122,2517
4498,2195,2284
4596,3329,1508
4686,2713,1880
4839,2623,1874
4618,3264,1574
4706,2767,1770
4861,2346,1902
3854,4497,1225
4446,2061,2521
3602,1687,3563
3950,1814,3231
4304,2044,2603
4360,2015,2611
3856,1702,3401
3978,1802,3169
4435,2113,2378
4267,1830,2752
4603,2279,2195
3987,4258,1298
4965,2692,1848
4794,2320,2135
4923,2743,1819
4643,3055,1499
4829,2206,2133
4006,4419,1238
3615,4898,1191
4492,3408,1436
4372,1914,2663
4029,4357,1272
3600,1563,3716
4486,2023,2385
4637,2814,1751
4010,1755,3111
4974,2653,1826
4138,4149,1302
4549,2105,2291
3687,1608,3605
4403,1973,2609
3872,1593,3390
3291,1434,4480
4153,4140,1287
4998,2497,1818
4998,2764,1787
4654,2189,2202
5022,2723,1710
4804,2195,2147
4612,3040,1598
4668,2829,1652
3286,1481,4529
3293,1372,4749
3818,1591,3537
4478,3539,1373
4205,4013,1259
4971,2813,1703
4524,1961,2503
4621,3332,1471
5204,2292,1817
4069,4371,1221
5230,2428,1671
3910,1628,3296
3881,4518,1196
4835,2210,2048
4504,1907,2613
4340,1852,2742
4741,2074,2280
4249,1747,3153
3887,4959,1073
4803,2070,2279
4846,2158,2191
4773,3010,1594
4377,3748,1336
4273,1815,2928
4266,1699,3211
4595,3532,1408
4780,3206,1415
4061,1634,3294
4729,2097,2380
4101,1705,3244
4207,4295,1246
4705,3452,1416
4471,1835,2674
4756,3362,1423
4805,2980,1568
4314,1716,2888
5018,2818,1677
4715,1938,2426
5055,2795,1649
3976,4957,1076
4017,4617,1067
4855,2105,2154
4835,2953,1532
4215,3943,1253
5107,2755,1696
4214,4305,1132
4488,3844,1244
4840,3476,1407
4151,4399,1180
4504,3555,1334
4820,2022,2337
5023,2271,1971
4472,1767,2844
4220,4262,1225
4162,1702,3264
4980,2880,1559
4533,3610,1296
4865,3505,1370
4163,1681,3272
4753,2861,1638
4766,1848,2433
4254,4021,1237
5075,2849,1539
4350,1681,3157
4317,1609,3218
4877,3216,1398
4841,3394,1409
4509,1773,2792
4799,3146,1448
4814,2018,2422
5140,2827,1635
4871,1932,2344
3329,1469,4386
4893,2043,2272
5318,2788,1553
4886,2120,2055
4889,3464,1293
4924,2058,2173
4186,1626,3286
3824,1576,3713
3596,1477,4045
3856,1529,3655
4383,1510,3123
4274,4248,1173
4784,1732,2661
4336,4113,1131
5215,2240,1960
4955,3106,1406
4964,3398,1279
4635,3546,1357
4986,3001,1414
3430,1440,4340
4409,1646,2977
4904,2004,2283
3844,5227,1012
3683,1522,3934
4168,4508,1071
4882,3522,1283
3906,1542,3625
3744,1503,3788
3408,1371,4418
4887,3506,1330
3718,1367,3934
4012,1541,3525
4535,3570,1235
4997,2949,1557
5037,2911,1421
5255,2202,1824
5012,3137,1268
3324,1419,4647
5240,2014,2113
3442,1320,4653
4180,4454,1142
4482,3983,1222
4113,1604,3296
4883,1812,2657
4412,4092,1206
5258,1898,2341
4889,1816,2572
5278,1952,2231
5273,2086,2052
4099,1581,3397
5189,2104,2106
5293,2140,1942
4868,3566,1297
4510,1705,2962
4513,3847,1207
4099,1572,3412
4612,1664,2909
4318,1541,3388
4355,1547,3336
4910,1802,2632
4857,1676,2803
4073,1445,3543
5296,1836,2459
4160,1490,3432
3756,1402,3840
5411,1758,2582
5373,1820,2464
3661,1424,4394
4542,3902,1169
4612,1622,2977
4303,4303,1135
4973,1723,2794
3907,1408,3838
4009,1455,3816
5307,1722,2746
5482,3084,1290
4617,3662,1129
5122,2943,1407
5358,1632,2753
4023,5058,944
4922,3536,1232
4895,1614,2921
5391,1704,2692
4356,4361,1096
4833,1556,3066
5011,1661,2912
4104,4867,1060
4566,4072,1144
5100,3497,1150
4991,1607,3022
4497,4136,1117
4569,3923,1140
4847,3621,1142
4199,4845,1020
5170,3320,1262
5376,1516,2981
3456,1258,5060
5457,3310,1137
5396,1570,2871
4523,4340,1083
4304,4607,942
4623,4103,1006
3720,1305,4203
4424,4473,1013
4385,1448,3392
4576,4002,1138
4255,1420,3521
4229,1284,3667
4356,1479,3506
4630,1506,3205
4819,1497,3338
4884,1466,3073
4705,4022,1011
4575,4364,1017
3480,1258,4771
4856,3913,1015
4219,1323,3884
4904,3652,1004
4458,1438,3453
4902,1350,3301
3752,1316,4169
3919,1288,4151
4679,1330,3610
3945,1346,3956
4857,1435,3456
5414,1454,3099
4837,1381,3566
5279,3578,1140
5312,3650,1079
3804,1289,4482
4122,1306,4083
3883,1191,4514
4052,5113,906
3810,1274,4658
4652,4158,968
3957,1226,4269
4160,1244,4201
4407,4731,914
4992,4012,886
4711,4463,888
4730,1240,3617
4231,1222,3936
4413,5172,791
5007,3776,976
4887,4250,964
4694,4721,789
4586,1272,3821
5294,3766,851
3917,1140,4749
4237,1207,4112
4748,1124,3845
4271,1156,4347
4394,1108,4247
4740,4518,850
5013,4217,853
5095,4136,858
3955,1078,4867
5101,4577,735
5382,4126,733
4432,1046,4365
