obj0,obj1,obj2,obj3
2149,3779,3269,3095
1825,3625,3260,3480
1825,3070,3383,4056
2057,3792,3306,2977
2019,3626,3450,2815
1803,2877,3906,3041
2183,3669,3262,3076
2207,3648,2969,2853
2405,3149,3853,2278
2062,2991,3331,2863
1686,3038,3839,3410
2031,3693,2660,3549
1840,2950,3552,3647
1937,3584,2866,4143
1696,3736,3813,3190
2262,3434,4190,2395
1860,3220,3333,4145
1920,3141,2996,3617
2158,3925,3402,2607
1841,3950,2950,3578
1806,3060,3559,3666
2104,4009,2466,3800
2582,3636,3810,2125
1958,3307,2852,3779
1889,3120,3254,4233
1993,3457,2802,3868
2181,3991,2584,3249
2021,3137,3458,2806
2403,3473,3650,2392
2110,3713,2389,3768
2237,3885,3191,2826
2082,4072,2417,4240
2157,3874,2749,3254
1865,3732,3004,3692
1909,2693,3892,4006
2280,3491,3062,2509
1767,3236,3726,3188
1760,3512,4025,2993
1919,2922,3831,3287
1760,3272,3846,3112
1726,3382,3853,3131
2022,3357,2723,3956
2307,3868,2540,3348
2200,3300,3618,2539
1776,3414,3519,3725
1931,3019,3224,3486
1727,3313,4297,3387
1932,2937,3515,3765
1714,3073,3596,3548
2133,3909,2387,3888
2149,3721,2339,4551
1938,2593,3813,4094
2341,4062,2666,2935
2268,4052,2278,4061
2254,3708,2361,3826
2192,4251,2402,3731
2317,4097,2304,3569
1968,2578,3695,3618
2251,3484,3570,2585
2271,4211,2191,3950
2157,3500,2614,4129
2199,3781,2207,4682
1974,2984,3494,3611
2319,3613,2742,3173
2084,3184,2808,3878
1989,2884,3336,3976
1974,3573,3798,2727
2308,4355,2200,3844
2101,2815,3164,3341
2345,4034,2396,3510
2587,2961,4745,2088
2009,3727,2976,3750
2186,3400,2535,4217
2444,3327,3523,2449
1909,3206,3630,3441
2179,3422,4033,2466
2469,3969,2434,3350
1950,3386,3569,3402
2591,3160,4524,2119
2125,2990,3056,4296
2720,3571,3411,2102
2531,3026,3809,2377
2297,3952,2199,4149
2406,3368,3018,2608
2444,3534,2874,2770
2787,3485,4045,1864
2587,3042,3186,2332
2254,4210,1709,4660
2302,4292,1906,4021
1821,3098,3653,3481
2167,3326,2757,4102
2370,3962,2587,3023
2274,3916,2352,3995
2465,3476,3526,2430
2428,4115,2561,3293
2506,3330,3399,2487
2146,3711,3090,3147
2228,3179,2780,3936
2118,3378,2934,3465
2253,3221,2701,3330
2154,2890,2977,4384
2346,3997,2225,3657
2471,3721,2432,2976
2228,3681,2128,4770
2344,3462,2370,4535
2357,3898,2150,4253
2114,2542,4127,3745
2331,3369,2569,4363
2289,3033,2868,4557
2570,3411,2830,2869
2011,3323,3448,3108
2260,4273,2003,4483
2160,3659,2527,4018
2611,3536,3731,2213
2524,3510,2427,3491
2210,3365,2897,3583
2386,3888,2269,3567
2534,4005,2399,3284
2468,4426,2282,3530
2008,3240,3316,3254
2399,3291,2448,3708
2496,3465,2955,2661
2171,3554,2934,3424
2393,3538,2320,4114
2116,2745,3677,3328
2625,4330,2652,2873
2166,3668,2780,3786
2385,4373,2071,3804
1949,2841,4338,3168
2597,3598,2388,3075
2131,2734,3671,3222
2215,2763,3456,4103
2212,3367,2828,3273
2617,3766,2277,3433
2667,3705,2868,2805
2185,3213,4098,2627
2173,3686,2701,3917
2193,3455,2798,3858
2481,3835,2132,3755
1967,3386,3443,3197
2699,3797,2742,2804
2210,3856,2820,3282
2170,3309,3015,3356
2218,3773,2627,3266
2314,3518,2591,3895
2546,3911,2901,2674
2086,3485,3876,2744
1963,2859,3836,3198
2318,2933,2789,4645
2172,2431,3967,3913
2297,3673,2631,3951
2513,3755,2292,3602
2153,2927,3148,4237
2007,2730,4178,3336
2367,4071,1971,4289
2252,3646,2490,4136
2483,3274,2665,3608
2376,3633,2420,4170
2229,3930,2598,3397
2345,4137,2243,3861
2348,3000,2925,3826
2360,3169,2768,3044
2716,3568,2864,2777
2624,3607,2273,3106
1983,3097,4512,2721
2747,3896,2312,2775
2766,4111,2723,2686
2486,3046,2724,3143
2526,3655,2064,4303
2524,3212,2580,3305
2497,4326,2203,3618
2431,4061,1912,4156
2147,3254,3593,2786
2762,3852,3004,2655
2440,3914,2064,3945
1977,3034,4218,2898
2227,2692,3120,3440
2785,3416,2758,2621
2598,4085,2048,3571
2350,3157,2921,3419
2392,3544,2567,3896
2781,3157,3039,2590
2238,3603,3108,3142
2324,3690,2572,3594
2397,3533,2665,3250
2510,3843,2112,3640
2266,3054,2979,3985
2045,2799,3787,3386
2363,4198,2154,4068
2380,2853,2881,3857
2275,3396,2911,3231
2594,3826,2329,3540
2310,3760,2590,3384
2525,3168,2404,3807
2430,3097,2791,4246
2803,3790,2919,2352
2635,3764,2244,3237
2713,2919,3142,2431
2557,3550,2208,4304
2246,3770,2649,3517
2382,3816,2439,3527
2205,2625,4553,2502
2360,3534,2810,2983
2724,3830,3130,2133
2424,4097,2032,4080
2046,3322,3085,3322
2723,3931,1950,3409
2803,3016,3079,2484
2563,3334,2260,3969
2531,2824,2702,4136
2262,3641,3541,2716
2067,3063,4149,2816
2044,2683,4140,3209
2510,4040,2037,3918
2310,4333,1871,4614
2660,3508,2767,2922
2437,4124,2206,3979
2847,3812,3718,2016
2501,3893,2122,4311
2536,3046,2632,3676
2487,3533,2384,3639
2696,3605,2789,2893
2467,4298,1547,4429
2035,3159,3426,3215
2892,3709,2703,2522
2099,3304,3156,3350
2570,3986,1988,4022
2066,2971,3457,3729
2259,2679,3643,3761
2209,2824,4332,2533
2547,4386,2071,3749
2148,2887,4453,2827
2322,2964,3041,3689
2576,4286,1992,3837
2296,2435,3460,3799
2896,3968,2422,2553
2155,2851,4333,2903
2588,3763,2035,3717
2239,3422,3298,3203
2280,2978,3324,3074
2288,3472,3273,2864
2483,3656,2554,3434
2312,3070,3198,3073
2363,3742,2661,3412
2077,2983,3656,3613
2361,3315,3366,2520
2407,3855,2678,3104
2608,2946,2564,4295
2319,3100,3004,3738
2750,3484,2229,3205
2455,3729,2624,3530
2848,3645,2731,2685
2566,3493,2173,3858
2520,2953,2861,3274
2473,4361,1841,4252
2761,3641,2200,3336
2481,4140,2116,3830
2352,3617,3003,2999
2228,3078,3897,2797
2530,3883,2241,3625
2605,3615,1853,4522
2164,3209,3289,3238
2277,2687,4090,2621
2474,3803,2402,3645
2661,4548,1951,3603
2191,3291,3119,3468
2534,3749,2353,3749
2929,3667,2875,2451
2507,3302,2481,3580
2268,3322,3219,3291
2689,3211,2216,4068
2247,3216,3974,2665
2243,3229,3018,3457
2788,3650,2085,3367
2270,3282,3156,3307
2650,3089,2536,3404
2911,3939,2124,3036
2555,2789,3064,3502
2198,3306,3037,3607
2123,2643,3929,3428
3191,3198,4175,1746
2996,3762,2861,2402
2445,3490,2698,3272
2338,2639,3432,3980
2913,3362,4001,1963
2370,2326,4342,3079
2850,3707,3086,2232
2695,2867,2514,4397
3019,3764,2812,2504
2703,3542,2018,4197
2637,4207,1728,4235
2888,3666,3591,2073
2873,3773,2268,2874
2417,2412,3352,3989
2643,4247,1861,4080
2309,3176,3092,3348
2940,3371,3886,1994
2220,2949,3990,2946
2613,2737,2873,3734
2281,3124,3922,2550
3043,3442,2721,2398
2702,3055,2358,3701
2674,3886,1924,3901
2292,3287,3581,2657
2940,3804,3023,2285
2323,3227,3169,3204
2573,2605,3103,3808
2326,3177,3574,2638
2710,3954,2713,2935
2721,3396,2095,4287
2677,4045,1837,3790
2969,3378,3378,1918
2227,2932,3299,3321
2451,2633,3258,4166
2457,3074,2973,3625
2523,4421,1709,4383
2391,2975,3111,3582
2299,3236,3695,2742
2441,2993,3072,3055
2227,2913,3870,3022
2967,3862,2940,2314
2289,2502,4038,3068
2228,2565,4159,3362
2631,4144,1434,4412
2488,3542,2708,3072
2440,3275,3155,2739
3160,3608,2748,2385
2928,3927,2002,3252
2636,3720,2068,3739
3168,3884,2583,2321
2524,3577,2622,3244
2584,3523,2573,3348
2474,3100,4483,2459
2529,3396,2581,3129
2659,3023,4282,2207
2480,2533,3179,4254
3251,4130,2926,2252
2451,3146,2996,3601
2391,3530,2988,3006
2476,3113,3010,3334
2319,2968,3450,3173
2663,3460,4114,2136
2963,3870,2205,2927
2874,4260,1928,3370
2833,3206,2188,4126
2645,2505,3035,4427
2622,3342,2911,2760
2329,2932,3655,3180
2751,3971,1889,3701
2646,2830,2817,3373
3031,3381,3254,1956
2337,2966,3650,2978
2407,3001,3878,2649
2756,3789,2710,2832
2936,2804,2339,4468
2373,3111,3885,2668
2707,4237,1802,3947
2379,3160,3163,3135
2864,2904,2407,3849
2361,2802,3628,3085
2715,3740,1797,3958
3288,3209,3020,2165
2486,2973,4157,2289
2650,2810,2793,3142
2975,3928,2211,2772
2552,3545,2736,2987
3049,3854,2263,2683
2858,3248,2109,3520
2968,3194,2172,4767
2935,4090,2102,3217
2782,3467,2066,4010
2778,3272,2556,2799
2631,3505,2525,3206
2414,2965,3758,2725
2333,2767,3871,2947
2721,2807,2826,3924
2667,2720,2892,2867
2372,2965,3287,3192
2972,3012,2270,2986
2672,3359,2398,3263
3292,3984,2799,2309
3280,3480,3977,1819
2739,2614,2829,3833
2481,3129,3028,2796
2405,2829,3408,3066
2849,3808,1906,3508
2416,3274,3511,2691
2703,3507,2277,3791
2308,2756,3603,3332
2938,4249,2015,3106
2667,3018,2739,3053
2445,2977,2960,3837
3350,2993,2845,2221
2668,3505,2399,3549
2702,3020,2617,3295
3325,3597,3016,2183
2701,3362,2640,2979
2544,2861,2952,3712
2450,2606,3938,2578
3172,4143,2302,2352
3089,3747,2161,3026
3348,3343,3735,1907
2454,2805,3717,2609
2771,2798,2698,4060
2829,3504,1958,3424
3128,3814,2052,2902
3157,3258,3210,2055
2252,2711,3563,3412
2713,3494,2300,3584
2706,2842,2572,3531
2785,2797,2767,3791
2418,3164,3537,2756
2832,2719,2528,3630
2406,2855,3280,3173
3071,3336,1947,3289
3379,3347,2969,1902
2745,3908,1595,3878
2817,3394,2236,3463
2442,2388,3879,3198
3172,3711,3175,2053
2934,3484,1933,4056
3409,3458,3727,1511
3373,3696,2586,2154
2887,3974,1762,3670
2487,3192,3322,2619
3077,2992,2245,3618
2558,3035,3694,2408
2485,2827,3559,2813
3226,3206,3144,2127
2809,2862,3983,2160
2692,3360,4035,2224
2828,3720,2616,2786
3247,3355,3147,2108
2522,2668,3475,2697
2678,3422,2692,3086
2953,4220,1717,3589
3017,4209,1804,3325
2300,2627,3696,3481
2576,3143,2661,3196
3212,2980,2229,4259
2956,3607,2700,2730
2971,3669,2492,2741
2868,3309,4349,1875
3210,4165,2176,2874
2844,2870,2952,2541
2661,3201,2485,3644
2949,3240,2119,4186
2435,2628,3957,3412
2581,3271,3648,2556
2864,3376,2547,2840
3227,3106,2213,3170
2625,3124,3000,2854
2567,2870,3028,3154
2708,3513,3766,2224
2527,2827,4030,2346
2563,2376,3784,4116
2673,2674,3037,3382
3014,4050,1891,3436
2392,2614,3659,3599
3251,4103,2091,2571
3041,3937,2456,2699
2816,3354,2370,3321
2578,2748,3256,3023
3265,3188,2027,3692
2475,2598,3620,3532
2496,2952,3217,3226
3261,3056,2179,3838
3091,4135,1856,3236
2626,3164,2866,2996
2533,3291,3171,2723
2799,3531,3200,2321
2494,2633,3444,3757
2487,2679,3584,3184
3366,3716,3237,2022
3148,4178,1940,2986
2737,3413,3687,2312
2855,3464,2204,3837
2534,2483,3423,3144
2740,3186,2473,3457
2859,3735,1769,4016
2842,3457,3310,2297
2453,2789,3591,3203
2836,3141,3909,2195
2585,2322,3845,3631
2714,3406,2802,2927
2840,3385,3073,2378
2789,3337,4070,2235
2838,2375,2826,3959
2883,2694,2785,3019
3413,3717,3446,1542
2847,3466,2448,3115
2904,3149,2512,2898
3054,3447,2436,2598
2582,2947,3035,3054
2838,3198,3591,2266
2420,2621,4056,3054
2973,3499,1930,3482
3383,3606,2688,1933
2597,3351,2655,3148
2542,3151,3467,2790
2615,2307,3727,3155
3108,3486,1904,4131
3307,3082,1766,3891
2550,2872,3368,3155
2504,2498,3541,3620
2690,3321,2888,2954
2846,3448,3367,2201
2498,2842,3243,3291
2985,2880,2289,4047
3009,2571,2741,3118
2907,3680,2405,3005
2727,3031,2885,2910
2507,2690,3494,3531
2909,3163,4222,1932
2954,2691,2818,3801
2898,3247,2298,3783
2793,2597,2848,2966
2973,2363,2810,4600
2741,3346,2627,3206
3030,3482,2074,3232
2712,3309,3145,2746
3037,3816,2080,3135
3462,3566,2477,2152
3266,3228,1893,3834
2638,2713,3400,2943
2931,3158,2397,2929
3049,2665,2601,4097
2596,2570,4370,2705
2931,3635,1701,4635
2719,2244,3617,3392
2984,3380,3045,2436
2986,3267,2889,2609
2636,2613,3368,3513
