obj0,obj1,obj2,obj3
2779,2246,4048,2814
2843,3150,2672,3408
2533,3557,4198,2289
2553,3464,4247,2013
3006,3514,2262,3715
3052,3284,2439,3635
2799,2885,3295,2773
2730,3949,3213,2104
2916,1728,2898,3812
2652,3472,3136,2919
3106,3367,2401,3409
2879,3204,2864,3297
2866,2861,2906,3419
2653,2335,3835,2964
2912,2974,2866,3202
2567,2419,3953,2994
2595,2476,3838,3218
2754,2342,3933,2903
2580,2129,3385,3471
2720,1906,3850,3277
2547,2734,4062,2432
2779,2348,4145,2778
3201,3512,2729,2459
2599,3882,3632,2038
2833,2471,3175,3331
2786,2206,4205,2625
3116,3199,2911,2500
2494,2130,3642,3563
2860,3172,2618,3440
3085,3541,2400,3409
2923,3436,2791,3144
2829,2859,3246,2869
2695,1570,3813,3788
2657,2286,3734,2989
2561,2040,3755,3592
3036,3856,1679,4046
3147,3244,2370,3583
2703,2379,3228,3520
2913,3010,2771,3388
2880,3235,3101,2873
2926,2645,2970,3320
2594,2755,3775,2733
2620,2352,3626,3082
2635,2585,3442,3183
2930,2641,2764,3606
2659,2980,4008,2244
2813,2079,3701,3049
2922,2925,3107,2814
3034,2582,2726,3503
3028,4024,2259,3307
2926,2707,2557,3763
3145,2618,2427,3618
2745,1912,4062,3152
3129,3190,1667,4029
3205,3193,2642,2753
3150,3324,2337,3844
2650,2326,3577,3178
3126,3759,2885,2454
2710,2759,3915,2630
3186,3757,2172,3053
2577,2960,3716,2816
2885,2655,3214,2714
2669,2392,3499,2982
2948,2330,2842,3628
3049,2776,2578,3365
3232,3275,2646,2685
3055,3690,2591,2987
2956,2681,2508,3859
3119,3240,2734,2743
3007,3271,2036,4059
2730,2777,3563,2621
3085,3664,2542,3083
2870,2173,3760,2924
2926,2747,3067,3284
2995,3280,2599,3482
2939,3322,2898,2808
2983,2905,2916,3081
3128,2486,2479,3746
3159,3957,2648,2862
3003,2254,2805,3738
3044,3489,3057,2360
3171,2658,2171,3871
3027,3217,2121,4041
2989,2930,2927,3021
3149,3075,2396,3527
3149,3183,2723,2855
3115,3515,2351,3505
3116,3301,3008,2464
2974,3139,2854,3116
2817,2439,3736,2615
2813,2869,3923,2345
3026,2541,2607,3839
2889,3363,3356,2430
2649,2691,3948,2710
3067,2911,2728,3139
3179,3049,2347,3623
2964,3366,2736,3101
2919,2144,4225,2849
2887,2422,3977,2269
2766,1766,3737,3233
3390,4067,2229,2652
3111,2812,2520,3527
2865,3406,4190,2005
2600,2569,3853,2863
3321,4284,2702,2473
2936,2844,3147,3073
3010,2927,2883,3342
2730,2879,3660,2585
3107,3607,1892,3685
3205,3203,2383,3404
2974,3032,3333,2462
3201,3495,2301,3454
3010,3683,3150,2269
3205,3305,2480,3368
2904,2755,2636,3713
2735,3474,3441,2329
2780,2758,3529,2776
2992,3160,3051,2756
3038,2885,3079,3052
3050,2341,3058,3083
3216,3731,2123,3149
2752,2462,3435,2929
2977,3754,4233,1781
3272,3144,2417,3129
2938,2088,4002,2777
3227,2888,2255,3712
3042,1950,2882,3331
3184,3856,2997,2359
3004,3299,3199,2494
3094,2876,3023,3173
3344,3623,2689,2461
2846,2806,3519,2691
3137,3581,1843,3781
2842,3125,3606,2397
3307,3215,2599,2955
2797,1999,3268,3223
2958,3354,3144,2665
2837,1872,4230,3133
2809,2266,3896,3013
2603,3428,4115,2202
3356,3383,2657,2542
2954,2654,3126,2892
3338,3738,2223,3048
3099,2559,3027,3189
3351,3901,2500,2960
3089,3127,2648,3219
2960,2040,3541,2919
3124,2819,3012,3285
2861,3093,3470,2690
3040,3626,3139,2381
2659,3082,4105,2208
2846,2064,4063,3070
3351,4003,2597,2924
3237,3434,1982,3475
3036,3958,1776,4010
3163,2788,2893,3119
2677,2275,3240,3716
3124,2865,3029,3001
3043,2393,2729,3830
2671,2029,3436,3504
3162,2922,2562,3372
3075,2893,2576,3682
2966,2695,2956,3495
2817,2337,3639,2651
3228,3547,2954,2276
3140,3237,2690,3064
3020,2367,3107,2987
2843,2965,3752,2396
3155,1938,2713,4099
2975,1984,4534,2706
3146,3061,3008,2507
2805,2723,3681,2770
3147,3346,2467,3547
3372,3961,2512,2895
3131,3059,2874,3041
3354,3489,2300,3248
3131,3161,2971,3005
3092,3955,3145,1985
2771,2287,3598,3144
3264,3717,2197,3449
3201,3475,2691,2995
3377,3380,2613,2863
2873,3347,4210,2090
3034,3273,3150,2590
3238,4107,2928,2230
3184,3958,3094,2323
2596,2209,3818,3297
2684,3531,3828,2079
3447,3707,2512,2428
3036,2107,2986,3546
2813,2971,4020,2309
3196,2849,2569,3161
3141,3077,2836,3063
2922,3027,3204,2778
2963,2916,3410,2354
2862,2700,3638,2710
3395,3378,2506,2824
2807,2386,3398,3039
3344,3725,2786,2425
2988,3173,3153,2677
3444,3403,2457,3040
3123,3035,2652,3274
2803,2497,3224,3235
3169,2615,2713,3349
3217,2846,2525,3482
3477,3558,2321,2850
3225,2781,3011,2708
3316,3228,2226,3456
2763,1989,3604,3485
2905,3095,3682,2106
3167,2978,2818,2886
2761,2693,3757,2680
3252,2764,2878,3003
2651,2133,3781,3407
2827,1973,3219,3319
2882,2860,3711,2580
3198,3390,3014,2111
2748,2102,3400,3363
3089,2748,2830,3459
2955,1544,4066,3314
2944,2972,3633,2426
2851,2437,3128,3350
2884,1348,4142,3869
3100,3296,2957,2815
3255,2755,2962,2804
3108,1922,4554,2930
3283,3054,2553,3071
3368,3557,2232,3060
3259,2475,2825,3310
3346,3079,2035,3878
2933,2297,3611,2889
3222,3178,2550,3321
2958,2779,3717,2505
3020,2360,3997,2493
2771,1583,3660,3699
3074,3430,2879,2850
3282,3823,1914,3206
3210,1862,2676,4209
3259,2577,2922,3274
3246,3245,1985,3802
3382,3436,2869,2377
2956,2761,3707,2614
3220,2815,2411,3525
3221,2488,2810,3506
2840,2431,3332,3142
2938,2340,3399,2821
2991,2829,4000,1960
2969,2369,3173,3164
3222,2902,2781,2996
3195,2451,2700,3955
3071,2037,3807,2915
3134,2997,2718,3308
2863,2027,3411,3208
3259,3588,1943,3680
3001,3711,3399,2206
3235,2643,2856,3334
3116,1833,3508,2979
3431,3631,2544,2734
2972,2146,3306,2912
3182,2958,2671,3227
3018,3116,3142,2789
