obj0,obj1,obj2
2170,3452,3726
2139,4762,2651
2107,3394,3795
2158,2885,4603
2183,2769,4801
2261,4110,2969
2280,4048,2938
2262,3372,3755
2285,4689,2530
2158,2855,4662
2326,4558,2732
2158,4773,2544
2318,4908,2293
2178,3079,4257
2343,4326,2745
2319,4937,2273
2258,2992,3998
2311,4660,2408
2314,3365,3634
2322,3514,3299
2301,4115,2896
2291,4018,3098
2187,2553,4908
2322,3304,3769
2282,2811,4041
2343,4011,2977
2243,3680,3172
2268,2732,4758
2422,5168,2209
2348,4625,2612
2353,3169,3842
2343,4006,3065
2254,3650,3332
2337,4286,2878
2376,3945,3072
2372,4223,2811
2328,3339,3716
2281,4975,2375
2367,4468,2559
2339,3028,3898
2357,3258,3455
2324,3067,3981
2386,3956,3014
2291,2628,4560
2386,3579,3100
2275,2753,4567
2359,4349,2721
2374,4052,2818
2391,3857,3031
2369,3251,3735
2320,3652,3173
2371,3222,3757
2373,4252,2791
2300,4855,2378
2204,2457,5427
2300,4775,2518
2341,3383,3462
2375,4378,2402
2353,4105,2908
2400,3796,2854
2486,4886,2203
2282,5004,2355
2266,2325,5370
2387,4209,2784
2408,3099,3815
2487,4915,2183
2390,4276,2726
2395,3307,3355
2420,3221,3494
2468,3179,3772
2285,2322,5314
2329,2677,4460
2386,4348,2562
2496,4776,2165
2405,4262,2699
2443,4123,2735
2347,2190,5257
2486,3193,3706
2391,4305,2706
2497,5315,2138
2518,2924,3784
2244,3709,3152
2462,3751,3064
2353,2496,4503
2404,3536,3246
2517,3180,3507
2381,2609,4427
2517,4175,2568
2535,3063,3734
2349,2597,4645
2461,3382,3338
2466,2992,3817
2301,4884,2358
2399,2662,4342
2451,4162,2731
2467,3499,3285
2428,2943,3917
2501,5054,2096
2505,4127,2704
2530,4108,2744
2483,3777,3060
2546,3740,3099
2551,3675,3089
2491,3769,3040
2321,2955,4037
2502,3355,3299
2536,4044,2731
2348,2886,4024
2536,2977,3699
2443,2477,4370
2525,3794,2841
2552,3704,3069
2560,3433,3203
2553,3637,2983
2535,3770,2939
2376,4407,2382
2541,3851,2603
2554,3067,3696
2556,2973,3684
2452,2294,4889
2419,2658,4327
2443,4898,2268
2450,4863,2311
2572,3095,3647
2450,4982,2265
2435,2780,4290
2568,3519,3114
2468,4833,2288
2528,5358,2041
2491,4748,2362
2437,2711,4242
2574,3026,3599
2482,2895,3996
2527,4156,2640
2500,2948,3911
2458,3270,3394
2488,2875,3931
2575,3628,2995
2571,3690,2898
2588,3310,3199
2497,2648,4233
2577,3619,2990
2536,2792,4229
2639,3461,3174
2562,2808,4130
2580,3143,3546
2583,3107,3434
2612,3536,3065
2563,2723,4216
2544,4303,2533
2528,4681,2280
2572,2671,4035
2524,4770,2260
2654,3495,2864
2616,3304,3294
2633,3603,3023
2625,3190,3288
2588,3199,3404
2551,2838,3970
2576,4331,2461
2684,3306,3146
2581,4240,2369
2637,3590,3031
2538,4987,2014
2559,2882,3777
2663,3239,3188
2589,3748,2890
2639,3557,2904
2469,4862,2268
2615,3784,2802
2552,3821,2763
2586,4518,2300
2691,3382,3053
2461,2530,4285
2619,3060,3593
2646,3070,3473
2588,2865,3969
2590,2806,3958
2604,3814,2642
2636,4179,2453
2608,2859,3873
2635,3958,2587
2655,3675,2817
2565,5291,1959
2599,2940,3738
2637,2989,3638
2691,4166,2564
2470,2347,4804
2641,2742,3952
2419,2571,4486
2654,2792,3896
2725,4000,2551
2652,3140,3300
2689,3027,3489
2619,2936,3723
2683,3648,2769
2684,2948,3672
2700,2925,3480
2595,4457,2123
2719,2836,3843
2755,4094,2472
2717,3458,2903
2747,2911,3711
2490,2343,4789
2749,2678,3596
2508,2396,4704
2718,3067,3227
2718,3751,2745
2732,3351,3134
2754,3345,3092
2607,2662,4161
2589,2609,4246
2720,3422,2791
2592,4945,2145
2747,3713,2570
2627,2658,4146
2630,5038,1933
2686,2770,3910
2678,4438,2329
2636,2650,4149
2787,3138,3144
2660,2302,4659
2799,3305,3108
2670,2625,4200
2783,3971,2468
2728,2636,3974
2819,2908,3465
2778,4413,2217
2783,3385,2830
2821,3263,3029
2593,4974,2125
2820,3036,3397
2717,2755,3935
2789,4329,2365
2664,2361,4643
2785,4005,2422
2687,2590,4160
2828,4264,2292
2718,2600,4125
2721,3211,3217
2703,2450,4219
2649,2541,4260
2706,4965,1924
2514,2162,4832
2720,2548,4106
2831,3663,2747
2883,2999,3436
2612,4985,2018
2705,4856,2080
2748,5351,1910
2820,4108,2398
2915,3691,2512
2834,3353,2981
2811,3965,2563
2886,2993,2953
2864,3787,2491
2895,3586,2749
2762,2415,4153
2700,2547,4210
2848,3968,2461
2751,2865,3491
2884,3226,3068
2765,4872,1882
2926,3661,2672
2532,2215,4747
2884,2933,3458
2850,4169,2281
2738,2601,4021
2888,2979,3382
2929,3416,2696
2571,2359,4743
2893,2964,3382
2723,4791,2105
2847,4399,2177
2760,2648,3756
2739,4901,2004
2792,2188,4596
2897,2963,3113
2850,4336,2086
2781,5112,1853
2942,2952,3444
2886,3374,2885
2854,4008,2328
2946,2801,3401
2787,2727,3496
2924,3042,2853
2724,4820,2085
2780,2468,4068
2823,2611,3795
2738,4536,2106
2813,2191,4471
2721,2503,4134
2939,3472,2532
2879,3967,2415
2958,3894,2475
2812,2641,3635
2743,4700,2088
2881,2834,3480
2820,2363,4058
2949,2956,2992
2793,4866,1977
2809,4775,2071
2858,2412,3958
2982,3799,2413
2960,2926,3152
2897,4335,2209
2902,4161,2235
2812,5155,1756
2818,4847,2017
2669,5032,2006
2913,3728,2496
2759,2112,5096
2779,4442,2197
2821,4680,2033
2964,2854,3316
2895,2607,3923
2965,4004,2384
2984,3403,2807
2899,2538,3894
3018,3149,2837
3004,3966,2394
2915,4083,2060
3036,3396,2686
2829,4590,1876
3040,3313,2770
3005,3923,2384
3016,3809,2287
2933,2568,3617
2774,2135,4681
2984,3762,2429
2995,2727,3315
3016,2794,3273
2838,4582,1962
2957,2678,3415
2840,4560,2036
2797,4495,2112
3048,3377,2746
2831,2333,4218
3046,3761,2471
2808,2089,4928
3047,3725,2468
3079,3201,2697
3026,3557,2506
2850,2690,3535
2973,3433,2647
3036,2853,3251
3068,3634,2436
2948,2393,3825
2910,2344,3925
3064,2798,3232
3017,4052,2284
3059,3843,2242
3066,2839,3019
2822,2075,5135
2831,2244,4386
3081,3556,2261
3114,3304,2673
2968,2648,3575
3083,3467,2577
2964,2515,3788
3148,3272,2614
2971,4387,2042
2827,2070,4824
2849,5088,1674
3020,2641,3454
2968,2559,3743
2830,1932,4805
2851,2240,4371
3079,3885,2215
3182,3397,2499
2988,2555,3728
2989,4580,1951
2994,4321,2011
2869,2293,4286
2830,4619,1856
3028,2580,3589
3031,2522,3782
3130,2904,2820
3035,2539,3778
3051,2518,3767
3121,3553,2479
3059,2445,3662
3144,3519,2300
3066,2629,3489
3130,3147,2772
3002,2564,3688
3047,2659,3282
3083,3979,2211
2883,2326,4097
3077,2498,3577
3097,4078,2124
2998,4515,2007
3128,3914,2159
3085,2708,3182
3110,2622,3321
3016,4545,1853
2867,4943,1835
3129,2592,3528
2987,3005,2892
3183,3375,2590
2894,2296,4257
3035,4452,1843
2893,2112,4329
3168,3196,2672
3127,2986,2877
2967,2247,4162
3231,3159,2711
3193,3110,2811
3226,3366,2505
3101,2830,3145
3310,3430,2488
3237,3199,2578
3247,3097,2794
3179,2578,3415
2904,5075,1785
2932,2256,4325
3224,2827,3165
3152,2424,3535
3231,2745,3058
3343,3440,2426
2943,4870,1826
2875,2059,4414
3334,3124,2763
3228,2827,3115
3106,4161,2055
3013,3037,2882
3060,4396,1994
2952,4898,1821
3148,3956,2132
3121,4237,1997
3335,3153,2743
2886,4823,1838
3245,3360,2538
3336,2973,2770
3008,4997,1721
3295,3000,2809
3353,3039,2517
2973,2307,3964
3174,3732,2226
3272,3190,2704
3076,2408,3766
3134,4133,1801
3230,2518,3426
3165,2895,2946
2868,1981,4705
3175,3761,2206
3156,4037,2130
3228,2858,2985
3363,3313,2436
3212,3781,2126
3191,3877,2198
3011,2356,3864
3148,2671,3221
3005,2296,4062
3028,4825,1812
3032,5148,1625
3213,3810,2106
3083,2353,3618
3401,3362,2336
3289,2383,3254
3019,2078,4287
3065,2269,4105
3040,4730,1774
3013,4739,1824
3360,2629,3014
3376,2823,2948
2998,5076,1738
3224,4033,2053
3327,2432,3154
3030,2210,4201
3397,2836,2927
3068,2259,4101
3322,3647,2146
3098,2186,4022
3181,2307,3783
3235,3974,2039
3118,2344,3744
3256,2504,3505
3425,2713,2923
3426,2698,2611
3391,2964,2761
3382,3232,2488
3399,3000,2537
3404,2646,2965
3192,2293,4006
3229,2282,3708
3301,3776,2155
3049,4669,1597
3311,3928,1958
3243,3952,2105
3195,2279,4018
3420,3281,2388
3404,3492,2149
3413,2668,2956
3233,2280,3813
3077,4663,1692
3240,2252,3868
3132,4650,1803
3353,3723,2035
3422,3110,2434
3440,3098,2279
3267,2331,3608
3130,2130,4124
2892,1800,4748
3260,2235,4000
3086,4993,1576
3288,2169,3978
2981,2029,4387
3366,2597,3065
3292,2245,3747
3203,4430,1785
3455,3396,2170
3303,2215,3907
3352,2346,3293
3393,3684,2006
3380,3999,1875
3330,2294,3647
3148,2183,4039
3171,4948,1562
3429,2560,3104
3204,4459,1765
3418,3643,2093
3135,2032,4263
3350,2216,3867
3036,1952,4478
3342,1926,3969
3153,2085,4178
3341,2093,4106
3464,2747,2511
3462,2392,2947
3360,2068,3716
3475,3438,2143
3390,2224,3492
3462,3076,2465
3238,5340,1546
3524,3467,2087
3217,4633,1759
3422,3794,1952
3489,2661,2650
3518,3359,2209
3272,4501,1702
3659,3049,2452
3082,2041,4326
3225,2074,4155
3275,5273,1464
3560,3209,2196
3432,3860,1847
3724,2997,2473
3527,2539,2849
3544,3509,2060
3250,4313,1785
2931,1944,4744
2986,1907,4732
3661,3050,2434
3428,2273,3392
3314,4296,1779
3356,4373,1709
3044,1992,4426
3763,3034,2167
3728,2988,2447
3633,3504,2035
3504,3782,1984
3610,3701,1893
3093,1922,4365
3770,2958,2493
3390,2395,3193
3620,3374,2192
3564,3433,2118
3309,4272,1791
3587,3430,2126
3749,3276,1963
3776,2875,2256
3398,2117,3616
3678,3636,2034
3714,3437,1884
3517,3790,1925
3369,4295,1534
3273,4530,1682
3540,3784,1886
3162,1993,4282
3565,2588,2749
3082,1783,4704
3444,2250,3200
3444,4113,1681
3409,4292,1752
3432,4286,1713
3455,4080,1688
3703,3686,1988
3282,4835,1541
3623,3172,2235
3304,4548,1560
3496,3938,1830
3304,1965,4275
3412,2221,3552
3453,2187,3531
3750,3131,2220
3531,2463,2864
3512,4048,1822
3497,2383,3073
3259,1852,4351
3558,3876,1744
3292,4794,1436
3560,2346,3112
3811,2866,2382
3128,1913,4491
3628,2551,2788
3479,2241,3326
3774,2653,2744
3797,2656,2567
3835,2705,2467
2991,1598,5134
3815,2626,2705
3491,2236,3431
3542,2204,3365
3191,1876,4530
3577,3795,1796
3541,2032,3611
3819,3202,2137
3562,2006,3553
3527,2710,2550
3871,2311,2597
3380,1975,3869
3856,2527,2759
3858,2629,2393
3563,2233,3185
3661,2187,3350
3641,3778,1790
3687,3739,1810
3632,2304,3102
3627,2324,3156
3735,2157,3440
3879,3129,2080
3767,2186,3088
3794,2354,3062
3833,2350,2903
3461,2080,3655
3423,2031,3755
3752,3486,1784
3200,1795,4665
3598,2224,3311
3361,4865,1353
3768,2049,3545
3769,1987,3366
3903,3018,2094
3839,2282,2949
3509,2080,3621
3919,2751,2214
3029,1647,5034
3646,3866,1713
3524,4151,1605
3895,3239,2072
3405,1889,4008
3941,3067,1994
3347,4582,1515
3472,1961,3694
3893,2620,2519
3710,3849,1707
3342,1756,4553
3818,3347,1880
3781,2080,3345
3991,2422,2514
3728,3837,1552
3922,2937,2146
3675,3985,1686
3802,2177,3214
3851,3633,1616
3807,2036,3266
3313,1439,4926
3624,4085,1683
3845,2250,3000
3443,1938,3908
3370,1637,4463
3416,1858,4253
3927,2700,2310
3827,3304,1931
4020,2592,2452
3969,3243,1911
3993,2892,2143
3416,4653,1432
3923,1903,3135
3960,2986,2046
3408,1686,4363
3908,2213,3039
3917,3418,1762
3519,1825,4200
3883,2299,2900
3919,2183,3199
4029,3057,1963
3946,2262,2939
3499,1958,3854
3507,1952,3820
3689,4186,1513
4194,2247,2485
4236,2633,2392
3936,3337,1814
4242,2687,2102
3524,1872,3993
4147,2833,2212
3500,1795,4328
3461,1909,3954
3958,2243,2999
3562,1921,3893
3969,2265,2762
4303,2550,2259
3597,1997,3679
3423,4509,1506
4249,2611,2428
3570,1915,3859
3972,2152,2835
3751,2000,3555
3906,2302,2723
4159,3050,1870
3642,1873,3849
3352,1583,4922
4156,3292,1841
3660,1960,3718
3703,1911,3757
3700,1942,3838
3554,1821,4036
3528,4322,1532
3492,4580,1423
3832,1950,3405
3693,4156,1600
3562,4441,1530
4254,2967,2061
3573,1802,3932
3588,4345,1275
3544,4925,1304
4276,2951,1966
4194,3041,1996
3971,3536,1525
4314,2358,2402
4232,3006,2004
4322,2880,2053
3843,1919,3650
3989,2067,2950
3556,1790,4108
4054,2385,2553
3852,1765,3807
4005,3408,1731
4195,3273,1829
4072,3377,1763
4092,2263,2752
4155,2226,2791
4253,3195,1739
3870,1999,3305
4436,2621,2049
3870,1828,3604
4348,2631,2080
4448,2896,1846
4338,2541,2385
4341,2613,2191
4343,2528,2340
3743,4135,1443
3665,1862,3857
3510,4853,1417
3562,1663,4271
3885,1942,3441
3566,4632,1256
4385,2304,2396
4305,3020,1888
4400,2456,2229
4006,3527,1651
3908,1877,3504
3848,3948,1469
4207,3490,1487
3739,1732,3918
4295,2088,2723
4206,2235,2788
4229,2238,2611
4468,2742,1997
3782,1798,3911
4272,3114,1791
4354,2979,1934
3652,1775,4201
4239,3472,1662
4246,3406,1672
3920,3704,1533
4285,2122,2942
4367,2550,2132
4024,2058,3076
3671,1756,4097
4415,2990,1749
4087,2021,3115
3608,1793,4058
4258,3197,1702
4396,3071,1697
4350,1964,2532
4246,1839,3023
4435,2447,2355
4516,2831,1987
3698,1751,3996
4468,2391,2370
4638,2703,1805
3889,3923,1541
3053,1466,5077
4655,2431,2305
4312,2003,2838
3092,1610,5073
4671,2421,2154
4279,3161,1787
4327,3268,1619
3958,1894,3261
3971,1840,3543
4341,3185,1708
4626,2486,2147
4765,2390,2317
3933,1791,3643
4303,3484,1579
3767,4208,1433
4727,2327,2385
3981,1882,3433
4147,3941,1500
4163,3761,1361
4795,2375,2343
4021,1857,3300
4664,2549,2079
3847,1639,4155
3812,4206,1360
4572,2251,2484
4673,1900,2420
4827,2284,2015
4673,2694,1931
3933,4127,1456
3958,3994,1458
4797,2379,2280
4677,2619,1990
3635,4703,1173
3433,1600,4502
4161,1841,3509
4079,1836,3598
3962,4185,1184
4063,4026,1422
4151,1794,3588
3866,1620,4051
4193,1764,3492
3471,1649,4402
4729,2444,2139
4018,4174,1423
4810,2411,2060
4347,1994,2964
3999,1636,3697
4349,3438,1585
4763,2308,2395
4417,3247,1642
4739,2544,2043
4231,1813,3392
3944,1760,3888
4498,3211,1528
3958,1724,3845
4695,2904,1788
4846,2203,2067
4812,2624,1960
3898,1687,3999
4067,3998,1210
4533,3202,1654
4582,3183,1649
4082,1723,3671
4725,3059,1607
4737,2850,1637
4401,3482,1573
4385,1955,2658
4838,2691,1875
5068,2532,1953
5141,2612,1870
4448,1918,2697
3572,1575,4300
4281,1830,3149
4832,2695,1891
3452,1497,4805
4261,1684,3457
4267,3742,1470
4349,3657,1424
4304,1818,3321
4717,3188,1619
4339,1809,3447
4398,1766,3203
4226,1653,3631
3836,4279,1350
4879,2109,2164
3471,1478,4701
4776,2789,1660
4451,1805,2770
5156,2272,1925
5102,2428,1983
4368,3576,1476
4629,3352,1464
4718,3206,1612
3509,1527,4601
5161,2683,1801
4567,3633,1470
5166,2584,1689
4844,2724,1801
5046,3176,1529
5089,2787,1721
4585,3494,1486
4658,3574,1403
5058,3086,1516
5175,2508,1900
4429,1711,3417
5115,2854,1636
5147,2921,1584
4432,3720,1345
5016,2707,1804
4460,1535,3368
5195,2579,1831
4709,3304,1456
4661,3566,1330
3879,1558,4202
4690,3436,1364
3864,4551,1241
4914,2100,2290
4516,1755,3167
4486,1796,2896
5080,3072,1559
4876,3215,1527
4947,2044,2305
4232,3832,1278
3787,5050,1143
3895,1511,4188
3607,1566,4426
3917,1607,4102
4521,1657,3306
4033,1474,3971
5099,3099,1485
4549,1759,2935
3669,1434,4369
4658,1739,3052
4034,1627,3823
3980,1570,4141
4708,1891,2546
4277,1662,3628
4322,1572,3585
4729,3375,1387
5198,2651,1637
4097,1590,3862
4774,1741,2658
5051,1904,2419
5242,1993,2104
5119,3170,1416
4776,1728,3016
4405,1659,3559
5208,2097,2074
4994,3351,1380
5191,2263,2051
4783,1471,3256
5224,2207,2066
4466,3792,1232
4877,1652,2749
4012,4612,1076
4496,3732,1262
5103,1729,2568
3533,1346,4644
5310,1928,2245
5131,3166,1433
3572,1490,4640
4100,1477,3935
5151,3237,1364
5068,3440,1363
5077,3439,1356
4693,3633,1278
5086,1895,2545
5100,3507,1311
4460,3990,1153
4809,1732,2784
4918,3594,1239
4356,1410,3859
3514,1365,4748
4357,1563,3711
4031,4256,1101
4375,1541,3790
3929,1407,4218
4957,1613,3052
4761,3708,1255
4445,4002,1209
4489,3860,1187
4423,1413,3823
5137,1625,2598
4844,3796,1231
5023,1576,3030
4340,4189,1183
5004,3663,1144
4991,1509,3082
4495,1526,3494
4429,4247,1058
4061,4888,963
4558,1489,3533
4624,3945,1181
4068,1465,4097
4662,3890,1183
4745,3978,1159
4953,3933,1091
4611,4160,1130
4130,1333,4040
4867,3864,1186
3774,1338,4597
4656,4012,1129
4197,1336,4004
3841,1341,4561
4561,1376,3606
4049,4529,1095
4658,4017,1068
4378,4517,1005
4083,4601,982
4409,4260,1100
4423,4369,1004
4081,4871,1070
5036,3730,1092
3980,1399,4440
4818,1462,3382
4042,1267,4383
4884,1312,3494
4390,1306,3889
4985,4000,1039
5119,3818,1068
4803,4087,967
4457,1309,3853
4512,4335,1034
4588,4352,1015
4596,1367,3732
4658,1235,3675
4752,4357,914
4457,4441,891
4671,4440,991
4302,1240,4232
4355,4709,890
4886,4175,943
4918,1208,3524
4438,4797,866
4835,4445,890
