obj0,obj1,obj2,obj3
-555,-551,-524,-89
-287,-697,-659,-125
-232,-392,-220,-466
-555,-630,-405,-173
-419,-587,-488,-236
-322,-577,-330,-306
-12,-445,-486,-427
18,-410,-509,-437
-485,-692,-546,-95
-348,-486,-346,-330
-340,-483,-434,-307
-406,-528,-484,-258
-299,-518,-321,-353
-539,-598,-580,-52
-251,-548,-362,-322
-219,-398,-238,-469
-327,-756,-407,-213
-539,-600,-599,-7
-284,-476,-376,-366
-298,-437,-376,-382
-356,-481,-533,-265
-370,-652,-380,-247
-367,-555,-530,-244
-258,-494,-485,-345
-96,-417,-317,-468
-277,-455,-359,-391
-194,-780,-415,-249
-299,-502,-337,-330
-277,-527,-533,-313
-180,-519,-394,-338
-53,-437,-458,-466
-368,-600,-445,-234
-331,-477,-534,-269
-285,-452,-565,-281
-686,-623,-515,-58
-54,-557,-427,-342
-295,-501,-273,-360
-303,-589,-488,-239
-149,-497,-381,-382
-346,-638,-535,-234
-348,-558,-520,-252
-296,-526,-562,-260
-126,-386,-411,-468
-211,-444,-405,-362
-195,-453,-446,-390
-121,-533,-309,-357
-168,-462,-314,-407
-65,-546,-286,-360
-92,-514,-450,-371
-167,-455,-456,-348
-165,-463,-403,-373
-357,-598,-516,-212
-116,-468,-413,-346
-125,-586,-395,-326
-275,-609,-567,-250
-283,-534,-599,-218
-277,-529,-552,-268
-103,-474,-431,-349
-237,-676,-388,-283
-154,-461,-474,-351
-286,-569,-548,-228
-54,-521,-389,-366
-215,-540,-580,-244
-234,-579,-538,-280
-97,-471,-403,-354
-224,-622,-524,-248
-297,-571,-477,-250
-165,-461,-384,-418
-125,-465,-320,-393
-213,-662,-543,-270
-60,-488,-284,-386
-35,-524,-379,-374
-15,-482,-454,-392
-195,-540,-603,-306
-148,-458,-446,-356
-86,-511,-422,-376
-145,-421,-478,-391
-218,-467,-601,-226
-124,-426,-497,-361
-127,-472,-574,-321
-212,-505,-631,-234
34,-814,-369,-215
-393,-789,-435,-134
-295,-651,-492,-232
-103,-440,-513,-332
-223,-465,-612,-212
6,-517,-318,-376
-83,-434,-525,-322
28,-483,-340,-419
15,-477,-322,-416
68,-570,-294,-396
-82,-606,-536,-324
-21,-487,-501,-342
-275,-611,-586,-205
-234,-617,-595,-211
9,-450,-505,-397
-204,-582,-618,-221
0,-456,-583,-340
82,-463,-468,-366
-91,-646,-532,-284
-256,-727,-439,-229
99,-541,-529,-351
9,-452,-524,-352
50,-458,-533,-358
-267,-534,-481,-305
79,-531,-432,-334
-101,-520,-528,-314
8,-612,-422,-317
-160,-501,-684,-118
10,-692,-437,-299
-215,-582,-528,-288
71,-463,-552,-328
112,-511,-509,-378
-34,-539,-717,-122
41,-464,-611,-301
66,-475,-400,-405
141,-636,-430,-353
-172,-670,-571,-231
174,-524,-556,-309
-153,-593,-556,-264
-68,-519,-683,-148
-189,-784,-475,-186
-90,-489,-620,-248
-142,-635,-594,-241
30,-513,-422,-379
-146,-451,-304,-422
59,-625,-379,-315
7,-464,-727,-81
109,-548,-477,-343
-82,-566,-607,-235
80,-423,-556,-368
-71,-606,-626,-257
-164,-595,-485,-286
132,-676,-426,-313
-144,-553,-560,-304
-130,-506,-636,-217
-318,-674,-463,-209
122,-550,-422,-343
152,-515,-445,-353
-95,-467,-717,-29
-118,-451,-295,-425
127,-596,-667,-204
79,-583,-454,-333
-93,-566,-517,-302
-305,-646,-563,-195
-9,-659,-602,-277
70,-623,-450,-293
-116,-443,-258,-427
58,-448,-363,-429
-185,-698,-471,-245
-281,-687,-586,-147
-123,-668,-429,-263
-254,-659,-520,-193
-66,-382,-340,-478
-99,-790,-361,-179
-224,-624,-543,-203
152,-636,-520,-286
233,-614,-500,-294
-153,-595,-575,-219
-213,-664,-562,-225
161,-554,-576,-282
313,-613,-438,-295
223,-607,-552,-302
-247,-645,-495,-225
-369,-686,-608,-87
-121,-683,-528,-229
-39,-682,-413,-253
-24,-675,-389,-254
-337,-787,-437,95
-72,-681,-386,-261
81,-665,-488,-270
132,-678,-445,-268
-50,-654,-560,-245
203,-649,-477,-284
-384,-707,-491,-130
-20,-619,-583,-255
173,-684,-454,-274
61,-705,-394,-297
102,-713,-422,-258
-99,-709,-452,-215
183,-704,-366,-305
119,-706,-345,-282
