obj0,obj1,obj2,obj3
2382,3165,3417,3133
2463,3105,2907,3481
2052,4132,2536,3381
2279,4044,2525,2743
2072,4253,2408,3654
2553,2894,3369,3195
2185,3983,2910,3021
2312,3720,2160,3804
1958,3716,4075,2302
2209,3763,2421,3971
2196,3991,2553,3607
2186,3666,3504,2556
2366,3525,2548,3396
2171,3719,3511,2741
2351,3587,2644,4048
2175,3744,3524,2636
2350,3217,3300,3232
2191,3856,3447,2515
2126,3898,2286,3915
2570,2964,3305,3603
2491,3148,3215,3264
2389,3273,3108,3166
2248,3836,2896,3158
2462,3365,2480,3688
2178,3285,4100,2197
2500,3141,3440,2938
2513,3111,3373,2393
2145,4138,2537,3369
2292,3843,2475,3649
2533,2988,3492,2912
2395,3585,2295,3860
2399,3465,2597,3903
2645,2779,2901,3541
2291,3831,3054,2321
2575,3079,3247,3515
2463,3186,3383,2639
2468,3181,2800,3903
2262,4100,2295,3438
2205,4243,2122,3905
2436,3368,2905,3131
2322,3493,2923,3338
2586,3016,3160,3030
2191,3853,3512,2500
2305,3737,2530,3113
2258,4075,2282,3543
2527,3090,3249,3303
2455,3382,2850,2997
2286,4027,2155,3434
2296,3955,2358,3607
2303,4081,2687,2557
2572,2974,2655,4075
2501,3633,3571,1933
2247,3573,3152,2890
2551,3046,2935,3959
2363,3208,3841,2818
2311,3447,3302,3110
2347,3813,2954,3093
2401,3083,3787,2777
2380,3428,3308,2880
2513,3230,2486,3676
2492,3361,2607,3709
2291,3375,3381,3170
2365,3674,2864,2441
2387,3355,3360,3092
2459,3514,2555,3735
2252,3128,3910,2317
2347,3166,3618,3023
2355,3849,2970,2522
2608,2926,3299,3489
2285,3456,3163,2969
2413,3275,3360,2854
2232,3645,3158,2591
2465,3344,3095,3372
2511,3220,3136,3204
2480,3321,2865,3733
2373,3589,2654,3245
2202,3780,2791,3280
2471,3278,3037,2858
2403,3521,2853,3157
2291,3473,3131,2833
2318,4012,2616,2871
2682,2773,3606,2432
2295,3786,2792,3268
2345,3656,2669,3429
2310,4064,2317,3248
2594,3040,3122,3458
2706,2661,3600,3297
2461,3095,3557,3009
2606,3080,2864,3434
2323,3464,3075,3050
2269,4083,1925,4129
2776,2653,3252,3453
2388,3602,2665,3169
2501,3355,2825,3361
2462,3204,3581,2537
2438,2950,3784,2206
2553,3169,3108,3056
2429,3692,2780,2642
2341,3940,2417,3599
2345,3911,2371,3463
2527,3204,3299,2840
2632,3048,3034,3539
2428,3776,2506,3519
2671,3099,2838,3574
2711,2658,3399,3010
2509,3286,2949,2939
2177,3592,4048,2235
2573,3233,2812,3460
2363,3583,3038,2811
2356,3600,3408,2120
2701,3819,3715,1798
2573,3304,2865,3140
2551,3360,2478,4142
2558,3224,3091,3345
2575,3481,2444,3799
2381,3539,3040,2877
2368,4137,2195,3066
2608,3349,2670,3540
2700,2831,3049,3479
2704,3201,2592,3582
2475,2926,3597,2897
2436,3675,2410,3333
2495,3760,3034,2439
2377,3556,3044,2941
2499,3785,3047,2334
2720,3009,2803,3420
2452,3978,2504,2858
2394,3839,3315,2195
2510,3707,3027,2254
2466,3449,3125,2823
2551,3496,2738,2330
2779,2753,2972,3819
2584,3220,2960,3417
2421,3577,2696,3334
2496,2951,3732,2543
2335,4384,2348,3003
2475,3665,2755,3006
2724,3167,2734,3388
2276,3382,3707,2648
2599,3578,2435,3421
2598,3220,2952,3219
2622,3497,2284,3222
2649,3008,3257,2528
2542,3422,3282,2009
2937,2306,3976,2996
2504,3834,2490,2760
2442,3491,2730,3548
2508,3859,2503,2655
2632,3425,2487,3395
2821,2747,3093,3473
2728,2958,2579,3780
2733,3005,3074,2937
2856,2583,3231,3180
2746,2966,3222,3236
2634,3225,2613,4198
2631,3316,2463,3867
2608,3149,3081,3099
2880,2539,2917,3836
2557,3496,2654,3302
2648,3345,2531,3414
2526,3821,2314,2978
2513,3311,2962,2834
2681,3241,2453,3621
2763,2945,2761,3981
2465,3458,3145,2909
2670,3433,2399,3476
2568,3852,2406,2961
2707,3144,2909,3201
2674,3042,3155,3193
2334,3963,2270,3688
2710,3893,3171,2119
2313,4349,2093,3755
2681,3099,3147,3169
2854,2849,2847,3481
2750,2963,3182,3098
2572,3877,2419,2856
2772,2770,3342,3128
2624,3333,2833,3176
2458,3807,2405,3695
2674,3258,2823,2930
2401,3593,3206,2755
2674,3458,2412,3371
2683,3332,2713,3615
2492,3616,2309,3743
2396,3631,3328,2598
2484,3611,2525,3587
2388,3730,2644,3360
2584,2977,3727,2706
2491,3899,2280,3666
2470,3474,3138,2718
2560,3264,3274,2761
2549,3405,2912,2700
2588,3076,3305,2768
2420,3529,3385,2550
2615,3514,2654,2531
2696,3354,2747,3270
2636,3073,3047,3434
2460,3712,2572,3147
2506,3768,2677,3025
2566,3250,3182,2769
2647,2917,3431,2898
2787,3300,2387,3572
2329,4511,1811,3509
2794,2837,3077,3249
2871,2427,3478,3527
2755,4233,2839,2144
2397,3161,4073,2130
2817,3138,2337,3756
2871,2872,2672,3668
2463,3997,2348,3654
2382,4030,2532,3072
2829,2536,3656,3121
2481,3668,2208,3968
2829,4076,2649,2264
2681,3441,2042,4062
2599,3097,3234,2743
2376,4173,2059,3079
2845,3337,2643,2638
2474,3685,2578,3277
2744,3046,2965,3234
2852,4362,2373,2480
2533,3804,1944,3669
2589,3788,2252,3720
2671,3854,2477,2791
2598,3529,2713,3284
2556,3715,2701,3102
2352,3948,2060,4185
2729,3201,2799,3244
2783,3010,2727,3718
2712,3643,2188,2867
2640,2934,3801,2207
2439,3268,3563,2273
2754,4446,2465,2801
3065,2335,3516,2919
2779,3474,2584,3360
2383,4156,1689,3770
2762,3196,3057,3139
2784,3351,2587,3173
2713,3026,3173,2729
2935,2737,2896,3524
2757,3269,2488,3396
2432,4155,2111,3267
2460,4054,2031,4035
2638,3604,2218,3946
2963,2718,2595,4075
2782,4414,2401,2694
2771,3013,2986,3018
3075,2459,3204,3113
2800,3088,2761,3293
2584,4225,3559,1943
2711,3409,2464,3412
2579,3860,2049,3547
2883,3105,2547,3709
2380,3269,4117,2198
2775,3662,3525,1918
2810,3155,2707,3065
2872,3827,2995,1999
2646,3534,2446,3036
2905,2464,3797,2899
2508,3932,1984,3890
2537,2780,4082,2471
2749,3223,2755,3305
2577,3329,2878,3035
2467,4070,2792,2579
2812,3009,3390,1986
2824,2975,3025,3318
2807,2952,3278,2701
2904,2974,2426,3676
3082,2231,3808,3166
2599,3590,2504,3401
2854,3192,2664,3257
2843,2920,3056,2969
2765,3347,3142,2416
2833,2980,2968,3514
2807,3152,2867,3142
2920,3695,3688,1731
2771,3220,3679,1910
2954,2606,3156,3766
2713,3491,3156,2514
2724,3454,3037,2696
2770,2799,3601,2595
2837,3425,1966,3767
2603,3897,2211,3361
2794,3317,2596,3325
2923,3867,3419,1942
2610,3702,2286,3934
2787,3334,2966,2634
2534,3736,2104,3782
3062,2843,2778,3574
2775,3277,3131,2852
2927,3022,2695,3161
2856,3202,3085,2909
2872,3412,2148,3968
3108,2712,2864,3203
2500,3212,3493,2618
2867,2921,3021,3058
2925,2922,2969,3395
2837,2892,3484,2487
2879,3389,2295,3879
3027,2856,2596,3373
2881,3901,2451,2320
2907,3047,3098,2692
2959,2640,3221,3622
2513,4122,1927,3849
2644,3629,2279,3584
2836,3430,2696,2936
2977,2731,3017,3178
2810,3073,3004,2995
2884,3305,2797,2459
2926,4205,2183,2600
2994,3538,3498,1851
2968,3299,2317,3679
2973,3122,2261,3461
3111,2744,2843,3284
2858,2847,3565,2737
2851,3131,2772,3001
2843,3494,2802,2785
2979,3398,3683,1870
2916,2550,3402,3399
2779,3140,3247,2694
3078,2651,2989,3412
2907,3214,2607,3311
2865,2830,3195,3428
2794,3588,2142,3651
2943,2849,3162,2836
2855,3124,2848,3158
2747,2669,3884,2573
2784,3330,3190,2653
2784,3736,2981,2239
3111,2753,2743,3420
2939,2762,2909,3419
2819,2737,3743,3001
2892,2594,3716,2743
3050,3834,3212,1836
2885,2846,3485,2832
2796,3524,2160,3823
2866,3154,2993,2972
3006,2773,3002,3313
3079,2342,3114,3438
2973,3156,2840,2523
2836,3263,3187,2317
3162,2521,2792,3677
2552,3344,3706,1977
2865,3429,2518,3277
2777,3288,2962,2881
2649,3819,2222,3543
2910,2876,3479,2848
2719,3626,1818,3558
3032,2890,2661,3229
2623,4126,2217,3173
2982,2817,3316,2657
2924,2574,3364,3827
3113,2844,2569,3050
2665,3981,1940,3297
2946,3670,2805,2119
2650,2856,4225,2175
2795,3370,3082,2597
2529,4284,1645,3603
2918,2948,3239,2840
3208,2882,2277,3756
2860,3467,2640,3120
2874,3367,2555,3337
2875,3526,2560,2968
2803,3583,2644,2962
2626,3187,3516,2097
2881,3509,2533,2961
2892,3477,2114,3705
2984,2719,3289,2968
2653,3844,2235,3438
2964,3048,2805,3140
3073,2359,3478,3347
3048,4066,2733,2257
2848,3727,2426,2862
2909,3355,2559,2839
2714,3543,4056,1902
2968,3073,2818,3035
2669,4006,1953,3192
3106,2187,3494,3822
3029,3348,2158,3946
2810,3462,2987,2339
3100,3777,2424,2253
3022,3060,2403,3867
3165,3546,2778,2052
2930,3285,2437,3345
2697,3273,3475,2146
2934,3310,2450,3240
3005,2559,3617,2890
2977,3147,2274,3356
2953,3653,2435,2810
3191,2832,2701,3293
2980,3083,2932,2958
2920,3479,2410,3352
2982,2765,3082,3034
3038,3584,3579,1600
2926,4068,2338,2769
3091,3703,2968,1932
2479,4159,2066,3408
3018,2647,3436,2716
2980,3139,2470,3214
2910,2521,3909,2184
3023,2963,3069,2920
3061,2971,2981,3001
3262,2616,2612,3668
3009,4045,3501,1760
3248,4138,2766,2062
3065,2996,2994,2896
2724,2699,4035,2295
2758,3640,3120,2298
2769,3372,3155,2311
2955,3744,2261,2440
2879,4543,1935,3030
3063,3262,2610,3197
2910,4112,2904,2247
3300,3963,2568,2118
3103,4213,2934,1892
3070,3007,2745,2934
2599,3145,4090,2131
3072,3185,1982,4062
2979,3343,2505,3165
2810,3166,3549,2133
3064,3279,2651,3178
3001,2616,3394,2993
3020,2485,3654,3235
2719,3733,3999,1861
2932,3941,2875,2263
3130,2622,3003,3662
3144,3054,2799,2846
3055,3158,2753,2949
3099,3318,2654,2550
3170,2497,2912,3819
2929,3769,3144,2052
2908,4082,2013,2870
3298,2833,2559,4048
2995,2846,3156,2747
3031,3157,2788,2860
3407,2685,2474,3358
3015,2939,3107,2492
2842,3198,3307,2316
3094,3402,2533,2901
3053,3256,2780,2638
2973,3730,2586,2339
2945,3883,2431,2776
2770,3831,2155,3453
2922,3570,2236,2982
3178,3146,2702,2767
2964,3656,3130,2018
2968,2522,3857,2521
3165,3045,2453,3640
3003,3612,2954,2172
3056,3519,2522,2822
3060,3544,2535,2717
3006,3484,2093,3175
3183,3083,2888,2638
2937,3502,2235,3539
3007,2867,3078,3037
3203,2486,3090,3277
3108,3392,2110,2871
3156,3258,2591,3035
3264,3052,2485,3272
3029,3338,2960,2272
3035,2779,3355,2957
3141,2707,3122,3098
3212,2491,3033,3473
3106,3301,2284,3241
3369,2300,3109,3421
3058,2587,3285,3008
3071,2668,3359,2721
3411,2401,2726,3188
2933,3419,4029,1835
3043,2610,3515,2647
2963,3621,2359,2856
3056,2832,3212,2212
3271,2988,2179,3664
2870,3010,3338,2323
3078,2416,3590,2632
2782,3848,1928,3393
3104,2770,3113,2729
3234,2635,2913,3117
2959,3596,2346,2961
3217,2979,2662,2749
3103,2965,3102,2655
3239,3372,2185,3765
3238,2660,2926,3012
2932,3367,3129,2447
3103,3181,2770,2392
3322,2239,3412,2858
3255,1972,3608,3342
3174,3342,2427,3074
3111,3207,2747,2872
3198,3219,2478,3098
3112,3427,3389,1720
2968,3670,1802,3282
3365,3732,2922,1917
2970,3604,1989,3547
3117,3347,2547,2992
3054,2989,3371,2359
3091,3543,2427,3100
3336,3018,2335,3544
3174,3620,2234,2373
2823,3899,2051,3267
3239,2669,2978,2973
3305,2897,3102,2475
3396,4046,2828,2005
3485,2803,2449,3064
3332,2888,3085,2939
3067,3603,2399,2795
2869,2732,4198,2108
3203,2595,3262,2901
3369,2905,2762,2527
3127,3958,1986,2803
2860,3977,2059,3098
3229,3183,2454,2938
3044,3182,3324,2317
3154,2344,3731,2410
3205,2576,3199,2915
3338,2151,3286,3581
3142,3414,3103,1976
3172,3529,2408,2743
3208,2520,3155,3133
3655,2796,2425,3272
3233,3208,2467,2833
3379,2785,2732,3289
3311,3295,2621,2802
2963,3847,1858,3500
3519,3839,2541,2051
3298,2633,2970,3607
3188,2535,3347,2817
3398,2611,3018,3037
2660,3827,1865,4129
3201,2693,3289,2590
3367,3062,2921,2674
3345,3372,2605,2450
3220,3807,3090,1747
2938,3609,3972,1794
