obj0,obj1,obj2,obj3
2632,2829,3600,2807
2651,2989,3367,2689
2687,2350,3374,3462
3092,3296,1978,3831
2715,2599,3312,3181
2648,2954,2760,3136
2938,2632,2392,3787
3233,3788,1850,3345
2702,2625,2658,3500
2881,3247,2256,3524
2967,2934,2314,3785
2575,2832,3349,3041
2395,2881,3529,2697
3251,3758,1805,3526
3259,3496,2027,3095
2692,3164,3265,2700
3170,2871,1972,4338
2678,2820,2796,3520
2793,2129,3436,3697
2693,2828,3246,2859
2849,2477,3937,2871
3261,3844,1748,3673
2903,3573,2410,3141
2885,3333,2303,3314
2642,2840,3215,2981
2781,2403,3065,3770
2683,3094,2636,3198
2957,2207,2606,4217
2886,3443,2230,3443
2865,2529,2647,3971
3052,2563,2432,3639
2530,2968,3508,2423
2759,2418,3503,3295
2954,3126,2358,3302
2652,2870,3740,2455
2587,3117,3437,2807
2693,2818,2601,3754
2911,3514,2228,3445
2802,2500,2906,3554
2997,2498,2291,3856
2808,2445,3027,3394
3209,3461,1945,3607
2809,2760,2590,3562
3095,3551,2095,3579
2926,2572,3579,2494
2787,2281,3755,3223
2442,3091,3601,2411
2820,2542,3162,3183
2811,2814,2498,3572
3073,2678,2064,3854
2800,2799,3192,2786
3300,3936,2724,2381
2812,3227,2614,3122
2642,2836,2961,3103
2872,2476,2765,3767
2755,3283,3925,1944
2804,2780,2763,2781
3081,3002,2261,3321
2882,2763,3483,2749
2850,2686,3291,2907
2714,2623,2999,3542
3142,3361,2036,3525
2817,2400,3745,3029
2569,3147,3482,2626
2720,2636,2920,3340
2926,2505,2480,3996
2905,2277,3652,3041
2922,3421,2251,3474
2770,2190,3673,3315
3343,3871,2345,2712
3036,3340,3084,2142
2787,2726,2744,3358
3389,3614,1853,2990
3268,3859,2532,2539
2893,2573,2606,3551
2911,2730,3370,2728
2775,2808,3684,2556
3076,2488,2330,4097
2838,2537,3256,3282
2845,3221,3199,2607
3251,3112,1869,3990
2817,2890,3274,2694
2864,2332,3136,3324
2826,2415,2982,3575
3122,2386,2469,4201
2730,2713,2868,3115
3391,3962,1574,3568
2910,2664,2688,3459
3091,2689,2326,3694
2974,2254,3443,3265
3348,4027,1953,3237
2722,3204,3416,2533
2808,2396,3387,3438
2858,2280,3226,3679
2873,3269,3177,2657
3189,3397,3018,2049
2845,3142,3360,2634
2999,2611,2169,4188
3060,2465,3430,2951
2993,2697,2533,3570
2785,3535,3392,2124
3119,2881,2165,3763
2716,2903,2856,2769
2940,2783,2678,3265
3542,3671,1787,2897
3049,2873,2202,3874
2944,2399,2650,3734
2748,2870,3632,2292
2881,3257,2901,2629
3198,3416,2129,3482
3830,3362,2241,2666
3277,3055,1889,3986
3102,2822,2311,3633
3078,3247,2254,3119
3119,2913,2393,3541
2725,2973,3485,2271
2971,2441,2612,3358
2880,3514,3081,2497
3421,3623,2590,2504
2792,2704,3049,3173
2886,3308,2461,3170
3015,2429,3341,3276
2918,3142,2523,2885
2820,2567,3301,3101
2904,3087,3098,2676
2919,3252,2450,3014
2908,2343,3836,2940
3386,3845,1784,3252
2906,2641,2855,3165
3290,3449,1817,3601
2848,2911,3429,2372
3193,3221,2128,3777
3195,2321,2434,3854
3028,2660,2585,3277
3094,2379,2556,3459
2994,2519,2501,3717
3216,3089,2240,3047
2964,2212,2745,3978
3079,2896,2558,3467
3177,3500,2173,3047
3249,2999,1991,3658
2911,2615,2862,3180
2804,2963,3524,2512
3340,2911,1937,4198
3089,2432,3317,2930
3548,3972,2347,2661
2935,2886,3171,2512
3164,3344,2150,3567
2533,3034,3692,2322
2906,3222,3258,2247
2878,3030,3419,2178
3166,2315,2471,4353
3082,2569,2270,4263
3133,2568,3175,2767
3325,3179,1764,3656
3201,3185,2198,3220
3213,2291,2389,4035
3433,2957,2806,2227
2901,2604,3247,3006
3907,3292,2038,2853
3224,2516,3321,2786
3551,3741,2416,2399
3139,2885,2269,3457
3124,2498,2546,3265
3071,3013,2636,3125
3214,2800,1974,4490
2986,2821,2706,3107
3027,2328,2721,3288
3098,3093,2343,3229
3013,2546,3029,3343
3135,2631,2531,3204
3100,2282,3629,2889
3291,3220,2053,3586
3235,3037,2252,3597
3150,2555,2225,3763
2896,1914,3147,3597
3152,2722,2613,3112
2973,2624,3235,3008
3300,3535,1760,3748
3146,2754,2467,3477
2881,2006,3343,3709
3307,3540,1899,3509
2970,2164,3803,2994
3036,2691,3226,2732
2885,2311,3515,3381
2941,2629,3382,2818
3328,2989,2030,3899
3017,2645,3279,2491
3506,2967,1844,4223
3083,2702,2971,2710
3298,3187,2039,3170
3183,2403,3374,3052
3259,2352,2172,4227
3315,2961,2909,2409
2932,3214,2915,2699
3983,3419,2175,2573
3113,2465,3136,3272
3042,2601,3026,3232
3704,3798,2350,2306
3282,2808,2211,3229
3003,2382,2641,3905
3407,3173,1715,3881
3152,2690,2385,3334
3280,3175,2237,3461
3191,2526,3359,2877
3486,3163,1754,4122
3008,2141,2747,4130
3180,2505,3017,2927
3291,2677,2135,4399
3394,2439,2151,3953
2896,2747,3074,3099
3251,2279,3935,2685
3044,2558,2831,3207
2658,3402,3660,2341
3270,2718,2510,2930
2938,2155,3066,3480
3409,3932,1529,3749
2928,2706,2944,3088
3474,2541,1977,4529
3387,3718,1965,3312
2935,2035,3058,3938
3486,2842,1944,3615
3223,2220,3573,2990
3277,2694,2261,3519
3231,3304,2188,3026
3304,3064,2132,3441
4112,3393,2040,2802
2931,2383,2971,3495
3168,2279,2472,4230
3082,2208,2642,3796
2927,2901,3468,2613
3021,2276,2811,3643
3402,3056,1925,3565
3393,3431,2751,2435
3107,2581,2786,3223
3119,2923,3038,2646
3596,4063,1576,3517
3491,2632,2059,4437
3114,2649,3198,2968
3261,2404,2918,2912
3253,2339,3563,2796
3119,2812,2626,3265
3511,2853,1872,4029
3041,3149,3654,2051
3506,2688,2033,3725
3521,2939,1815,4176
3369,2228,3306,3079
3425,3536,1796,3327
2808,2037,3240,3585
3120,1794,2969,4093
3240,3374,2817,2528
3374,3688,2773,2545
2949,2853,3307,2767
3463,3366,1902,3154
3170,2559,2329,3457
3096,2492,2434,3791
3599,3832,1645,3255
3422,3060,2029,3259
3012,2420,2917,3400
3018,2255,3032,3850
3310,2503,2481,3090
3193,3130,3082,2620
3277,3131,2803,2582
3214,2690,2995,3048
3294,2903,2151,3666
3061,2093,3010,3581
3251,2208,2543,3784
3778,3550,2399,2470
3524,2658,1988,3906
3068,2137,3390,3477
3237,2909,2290,3359
3098,2746,2909,2948
3246,2562,2709,3146
3074,2295,3240,3345
3302,2342,3029,3271
3348,2993,2134,3593
3435,2865,2145,3136
3173,2369,2595,3700
3245,2156,2633,4139
3080,2179,3590,3394
3534,2744,1931,4053
3142,2000,3557,3448
3567,2964,1764,3896
3034,2736,3361,2399
3399,2367,3716,2761
3581,3362,1799,2972
3207,2797,3127,2504
3448,3623,1541,3824
3001,2968,3363,2279
3115,3330,3123,2383
3093,2102,3747,3095
3533,2552,2031,4155
3180,2005,2843,4157
3029,3095,3180,2302
3730,3239,2395,2999
3091,2212,3000,3387
3416,2458,3798,2669
3359,3082,2486,3025
3199,2551,2964,3168
3376,2570,2207,3830
3314,2817,2948,2743
3413,2739,2199,3799
3318,2259,2378,3955
3315,2592,2996,2653
3777,3174,2212,2958
3362,2908,2177,3599
3564,3183,2488,2974
3662,3762,1451,3871
3179,2272,3668,3130
3596,2925,2439,2982
3190,2091,2786,4304
3795,3176,2395,2917
3609,2780,1888,3716
3400,3148,2586,2656
3272,2118,3383,3343
3487,2564,2597,2635
3352,2477,2618,2909
3354,3242,2132,3127
3492,3026,2003,3494
3276,2443,2254,4135
3454,2755,2377,3064
3465,3714,1623,3732
3336,2229,2333,4136
3159,3145,3551,1869
3534,2454,3695,2487
3409,3286,1593,4213
